Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
10043,Varanasi_Village_43,Varanasi,Uttar Pradesh,2025,242,34,256,5.4,173,3.39,31,10,2,8.0,0,58.2,100.0,39.3,18.6,2
10044,Varanasi_Village_44,Varanasi,Uttar Pradesh,2022,276,22,284,6.2,248,1.76,38,13,1,10.9,1,46.0,56.6,44.3,13.6,1
10044,Varanasi_Village_44,Varanasi,Uttar Pradesh,2023,150,18,337,6.3,636,3.97,55,5,1,9.7,0,77.1,81.7,51.0,18.9,1
10044,Varanasi_Village_44,Varanasi,Uttar Pradesh,2024,224,24,287,8.9,160,3.93,77,11,1,14.9,1,43.2,64.6,26.4,6.6,0
10044,Varanasi_Village_44,Varanasi,Uttar Pradesh,2025,255,23,327,5.8,153,3.69,12,14,0,9.2,0,59.9,65.5,73.3,17.6,0
10045,Varanasi_Village_45,Varanasi,Uttar Pradesh,2022,180,11,311,5.5,322,4.16,82,11,1,7.7,1,38.7,57.5,47.3,17.4,0
10045,Varanasi_Village_45,Varanasi,Uttar Pradesh,2023,50,8,342,12.5,572,4.38,14,14,3,3.6,1,91.5,86.6,65.2,18.1,0
10045,Varanasi_Village_45,Varanasi,Uttar Pradesh,2024,54,38,265,9.4,415,3.85,65,9,3,2.6,0,53.1,91.5,43.6,16.7,0
10045,Varanasi_Village_45,Varanasi,Uttar Pradesh,2025,267,6,298,4.9,269,2.29,76,13,3,17.9,1,55.2,63.3,32.3,16.5,0
10046,Varanasi_Village_46,Varanasi,Uttar Pradesh,2022,296,9,246,9.5,131,1.79,98,9,0,14.2,1,68.1,56.6,55.3,17.3,1
10046,Varanasi_Village_46,Varanasi,Uttar Pradesh,2023,191,14,329,4.8,152,2.88,41,14,2,16.6,1,34.0,97.3,56.6,18.1,0
10046,Varanasi_Village_46,Varanasi,Uttar Pradesh,2024,152,36,353,9.8,238,2.68,91,11,3,20.6,0,75.2,83.3,22.0,9.6,0
10046,Varanasi_Village_46,Varanasi,Uttar Pradesh,2025,76,17,340,6.9,473,2.35,50,14,1,3.0,1,66.2,95.0,54.5,5.9,0
10047,Varanasi_Village_47,Varanasi,Uttar Pradesh,2022,186,9,306,5.6,146,3.33,38,10,0,14.0,0,41.0,53.9,10.4,3.3,0
10047,Varanasi_Village_47,Varanasi,Uttar Pradesh,2023,256,14,334,6.0,189,3.7,75,12,0,14.3,0,62.2,55.0,33.6,7.0,2
10047,Varanasi_Village_47,Varanasi,Uttar Pradesh,2024,64,14,330,7.3,135,3.89,20,4,3,18.8,0,95.9,74.0,65.5,17.5,1
10047,Varanasi_Village_47,Varanasi,Uttar Pradesh,2025,139,31,347,11.8,324,2.48,68,14,1,20.4,1,89.3,84.2,61.7,19.9,0
10048,Varanasi_Village_48,Varanasi,Uttar Pradesh,2022,91,25,231,6.3,653,2.42,13,9,1,19.2,1,88.4,67.9,52.5,9.6,0
10048,Varanasi_Village_48,Varanasi,Uttar Pradesh,2023,173,12,280,5.3,368,2.25,63,11,3,16.3,0,88.6,86.7,43.9,10.4,2
10048,Varanasi_Village_48,Varanasi,Uttar Pradesh,2024,254,5,240,9.1,285,3.6,76,12,1,20.4,0,85.2,87.1,60.7,9.1,2
10048,Varanasi_Village_48,Varanasi,Uttar Pradesh,2025,228,32,392,9.2,470,3.65,11,13,0,17.2,0,59.1,78.9,52.3,11.9,0
10049,Varanasi_Village_49,Varanasi,Uttar Pradesh,2022,112,18,236,5.4,334,3.01,87,2,0,22.3,1,73.8,53.8,35.1,10.6,2
10049,Varanasi_Village_49,Varanasi,Uttar Pradesh,2023,145,25,316,7.1,221,2.54,57,3,3,3.6,0,56.5,81.1,45.9,14.3,0
10049,Varanasi_Village_49,Varanasi,Uttar Pradesh,2024,280,34,278,6.5,523,2.51,77,1,1,12.3,1,61.8,66.6,29.0,6.9,1
10049,Varanasi_Village_49,Varanasi,Uttar Pradesh,2025,290,25,263,5.3,488,4.62,53,11,2,16.2,0,91.4,76.0,60.2,9.3,2
10050,Varanasi_Village_50,Varanasi,Uttar Pradesh,2022,101,13,206,7.8,216,1.65,71,7,3,8.6,0,42.3,50.7,52.8,9.2,0
10050,Varanasi_Village_50,Varanasi,Uttar Pradesh,2023,145,21,347,4.5,565,3.62,92,10,0,18.5,1,50.8,77.5,24.0,7.7,0
10050,Varanasi_Village_50,Varanasi,Uttar Pradesh,2024,181,9,271,10.5,528,1.86,28,14,3,2.2,0,91.8,88.6,40.8,16.4,0
10050,Varanasi_Village_50,Varanasi,Uttar Pradesh,2025,271,35,332,13.7,541,2.53,53,11,3,12.0,0,81.0,85.2,74.0,11.7,0
10051,Varanasi_Village_51,Varanasi,Uttar Pradesh,2022,278,23,334,11.2,138,2.37,40,14,0,22.0,1,33.9,86.1,25.6,12.1,0
10051,Varanasi_Village_51,Varanasi,Uttar Pradesh,2023,200,37,225,7.9,261,4.31,71,9,2,12.1,1,40.3,100.0,59.8,6.3,2
10051,Varanasi_Village_51,Varanasi,Uttar Pradesh,2024,280,17,270,10.7,720,2.21,24,13,3,16.8,1,70.8,85.4,54.1,9.6,0
10051,Varanasi_Village_51,Varanasi,Uttar Pradesh,2025,286,18,247,9.3,625,4.76,38,3,2,11.1,0,86.9,68.1,70.2,8.2,0
10052,Varanasi_Village_52,Varanasi,Uttar Pradesh,2022,192,37,239,13.4,265,3.95,76,8,2,17.9,0,77.6,77.5,17.1,18.3,0
10052,Varanasi_Village_52,Varanasi,Uttar Pradesh,2023,220,33,265,10.6,544,3.69,92,1,0,13.8,1,58.5,64.3,55.4,2.7,0
10052,Varanasi_Village_52,Varanasi,Uttar Pradesh,2024,78,14,261,10.4,542,3.04,95,6,3,11.5,1,51.5,70.8,23.5,5.2,0
10052,Varanasi_Village_52,Varanasi,Uttar Pradesh,2025,85,35,292,5.6,430,4.67,56,6,3,17.3,1,86.3,74.4,47.7,13.9,2
10053,Varanasi_Village_53,Varanasi,Uttar Pradesh,2022,62,10,270,8.9,434,3.08,93,5,2,6.9,0,86.6,75.0,24.0,12.9,0
10053,Varanasi_Village_53,Varanasi,Uttar Pradesh,2023,209,5,362,7.7,211,2.76,16,4,3,15.2,1,59.6,77.6,48.1,14.9,1
10053,Varanasi_Village_53,Varanasi,Uttar Pradesh,2024,120,11,318,3.8,238,3.56,77,3,2,4.3,0,44.2,87.0,60.2,2.8,0
10053,Varanasi_Village_53,Varanasi,Uttar Pradesh,2025,236,31,353,6.6,265,2.65,10,13,0,11.8,0,75.6,78.5,45.3,17.9,0
10054,Varanasi_Village_54,Varanasi,Uttar Pradesh,2022,292,25,234,9.6,513,2.32,80,14,0,24.3,0,34.3,59.0,51.9,18.8,0
10054,Varanasi_Village_54,Varanasi,Uttar Pradesh,2023,135,32,322,10.4,268,4.41,31,4,0,4.6,1,69.7,76.1,43.6,16.1,1
10054,Varanasi_Village_54,Varanasi,Uttar Pradesh,2024,77,20,269,13.5,223,4.18,66,7,2,10.4,1,46.4,93.2,59.6,5.1,0
10054,Varanasi_Village_54,Varanasi,Uttar Pradesh,2025,115,27,296,5.8,649,3.49,82,14,3,16.5,1,70.0,91.2,64.3,16.2,0
10055,Varanasi_Village_55,Varanasi,Uttar Pradesh,2022,219,24,311,6.1,197,2.75,67,7,3,12.4,1,67.5,55.5,16.9,7.7,0
10055,Varanasi_Village_55,Varanasi,Uttar Pradesh,2023,94,29,253,13.2,159,4.07,36,3,1,13.9,0,59.8,98.0,52.6,4.7,0
10055,Varanasi_Village_55,Varanasi,Uttar Pradesh,2024,111,32,297,13.6,118,3.51,47,11,1,4.3,1,85.6,69.7,63.3,3.5,1
10055,Varanasi_Village_55,Varanasi,Uttar Pradesh,2025,234,9,320,8.4,223,3.2,96,10,0,5.0,1,61.5,85.6,29.8,2.8,0
10056,Varanasi_Village_56,Varanasi,Uttar Pradesh,2022,294,25,264,5.7,325,3.05,85,3,3,18.7,1,39.3,51.5,18.1,17.2,0
10056,Varanasi_Village_56,Varanasi,Uttar Pradesh,2023,183,22,276,9.2,711,2.35,22,3,2,20.1,1,60.8,96.2,42.0,17.2,1
10056,Varanasi_Village_56,Varanasi,Uttar Pradesh,2024,77,10,231,4.8,423,2.41,24,5,2,14.9,1,93.8,87.8,24.9,2.6,0
10056,Varanasi_Village_56,Varanasi,Uttar Pradesh,2025,77,33,378,12.6,116,4.92,89,1,2,17.2,1,91.8,70.8,46.3,14.9,2
10057,Varanasi_Village_57,Varanasi,Uttar Pradesh,2022,157,23,321,11.9,179,4.41,82,10,3,17.1,1,48.7,82.8,52.0,6.6,0
10057,Varanasi_Village_57,Varanasi,Uttar Pradesh,2023,93,37,289,6.6,696,2.91,57,11,3,19.7,0,47.6,66.5,21.1,6.0,0
10057,Varanasi_Village_57,Varanasi,Uttar Pradesh,2024,133,5,269,13.0,555,3.35,24,13,0,21.7,1,65.0,67.5,29.0,12.1,0
10057,Varanasi_Village_57,Varanasi,Uttar Pradesh,2025,79,7,333,10.0,640,4.43,49,14,1,2.2,1,78.3,79.0,34.0,10.2,2
10058,Varanasi_Village_58,Varanasi,Uttar Pradesh,2022,239,25,227,14.5,745,3.68,39,14,3,14.6,1,85.6,78.8,37.2,5.4,2
10058,Varanasi_Village_58,Varanasi,Uttar Pradesh,2023,124,39,294,14.4,730,1.95,32,7,2,7.3,1,69.8,62.5,31.2,2.1,0
10058,Varanasi_Village_58,Varanasi,Uttar Pradesh,2024,177,7,292,3.7,477,2.92,18,13,3,11.3,0,86.2,90.7,62.8,7.8,2
10058,Varanasi_Village_58,Varanasi,Uttar Pradesh,2025,299,29,384,4.6,290,2.7,41,8,1,10.5,0,80.8,85.2,57.1,9.3,2
10059,Varanasi_Village_59,Varanasi,Uttar Pradesh,2022,296,24,240,10.2,764,4.48,44,7,1,17.4,0,36.1,50.4,43.5,10.6,2
10059,Varanasi_Village_59,Varanasi,Uttar Pradesh,2023,141,38,243,14.1,590,3.9,58,8,2,12.3,0,86.5,78.9,31.4,9.3,0
10059,Varanasi_Village_59,Varanasi,Uttar Pradesh,2024,266,25,252,14.1,504,1.94,54,9,0,8.5,0,48.0,75.2,46.6,8.8,0
10059,Varanasi_Village_59,Varanasi,Uttar Pradesh,2025,280,27,324,9.3,371,4.65,25,4,1,1.4,0,61.0,89.6,46.5,19.3,2
10060,Varanasi_Village_60,Varanasi,Uttar Pradesh,2022,239,10,250,6.3,743,4.28,41,3,1,5.7,0,80.4,93.1,34.9,18.6,0
10060,Varanasi_Village_60,Varanasi,Uttar Pradesh,2023,274,17,326,5.8,529,2.65,34,7,1,7.0,1,91.8,65.1,50.4,9.0,2
10060,Varanasi_Village_60,Varanasi,Uttar Pradesh,2024,178,27,334,11.7,619,3.73,46,12,1,11.0,0,54.6,87.3,44.5,18.9,0
10060,Varanasi_Village_60,Varanasi,Uttar Pradesh,2025,170,13,289,9.5,745,4.0,46,9,1,8.9,1,62.0,64.8,31.3,3.6,0
10061,Varanasi_Village_61,Varanasi,Uttar Pradesh,2022,76,21,289,10.3,483,3.69,44,13,3,8.8,1,59.1,54.1,28.5,2.2,2
10061,Varanasi_Village_61,Varanasi,Uttar Pradesh,2023,239,6,364,9.0,291,3.73,54,12,2,19.9,1,62.9,97.2,60.4,8.0,2
10061,Varanasi_Village_61,Varanasi,Uttar Pradesh,2024,170,23,367,11.3,702,3.48,17,9,3,15.7,0,81.0,96.4,63.2,5.3,0
10061,Varanasi_Village_61,Varanasi,Uttar Pradesh,2025,165,23,379,12.3,534,4.81,56,12,0,7.4,1,88.0,81.6,69.6,14.7,0
10062,Varanasi_Village_62,Varanasi,Uttar Pradesh,2022,254,11,288,7.7,162,3.04,45,8,1,20.9,1,89.5,56.6,19.1,13.3,0
10062,Varanasi_Village_62,Varanasi,Uttar Pradesh,2023,282,24,229,6.4,315,1.98,98,14,0,23.3,0,81.3,65.1,20.0,19.5,0
10062,Varanasi_Village_62,Varanasi,Uttar Pradesh,2024,52,13,306,10.7,233,2.04,91,13,0,6.9,1,54.0,82.2,62.7,15.6,1
10062,Varanasi_Village_62,Varanasi,Uttar Pradesh,2025,152,21,350,12.9,718,2.01,19,3,2,7.8,0,60.5,88.8,61.3,9.1,0
10063,Varanasi_Village_63,Varanasi,Uttar Pradesh,2022,247,31,289,8.2,260,2.78,10,6,3,24.9,1,67.1,83.1,35.4,6.8,0
10063,Varanasi_Village_63,Varanasi,Uttar Pradesh,2023,249,6,301,7.0,357,2.47,77,14,0,6.3,0,74.2,88.4,50.4,3.0,0
10063,Varanasi_Village_63,Varanasi,Uttar Pradesh,2024,204,23,290,6.1,524,4.49,99,2,0,3.5,1,41.4,65.1,68.5,6.8,2
10063,Varanasi_Village_63,Varanasi,Uttar Pradesh,2025,186,21,352,6.0,627,4.55,84,6,0,10.9,0,59.6,71.7,34.5,5.3,0
10064,Varanasi_Village_64,Varanasi,Uttar Pradesh,2022,111,9,260,5.9,457,4.01,24,5,0,14.4,0,42.2,50.6,18.5,17.1,0
10064,Varanasi_Village_64,Varanasi,Uttar Pradesh,2023,214,22,265,10.4,474,4.25,88,4,1,5.1,0,63.5,56.1,45.5,7.9,0
10064,Varanasi_Village_64,Varanasi,Uttar Pradesh,2024,274,11,241,6.6,670,2.69,96,3,2,7.8,1,46.1,69.9,57.3,14.3,0
10064,Varanasi_Village_64,Varanasi,Uttar Pradesh,2025,100,21,321,9.8,108,3.23,12,8,2,8.9,0,73.8,66.4,60.2,13.7,0
10065,Varanasi_Village_65,Varanasi,Uttar Pradesh,2022,283,8,311,5.4,296,2.44,41,10,2,21.4,1,58.0,73.6,22.7,3.1,0
10065,Varanasi_Village_65,Varanasi,Uttar Pradesh,2023,221,29,280,5.3,216,1.91,29,6,0,17.7,0,57.2,93.2,47.1,2.4,1
10065,Varanasi_Village_65,Varanasi,Uttar Pradesh,2024,201,9,344,9.3,109,4.57,65,9,0,20.3,0,74.9,89.7,50.0,10.0,0
10065,Varanasi_Village_65,Varanasi,Uttar Pradesh,2025,256,34,274,8.7,618,3.8,87,3,1,7.1,1,64.0,93.7,29.2,18.7,0
10066,Varanasi_Village_66,Varanasi,Uttar Pradesh,2022,108,16,304,7.4,448,1.9,51,5,0,11.2,0,54.0,78.8,41.1,13.5,0
10066,Varanasi_Village_66,Varanasi,Uttar Pradesh,2023,167,8,245,12.8,503,2.27,82,4,3,12.8,1,72.1,86.1,38.6,17.4,2
10066,Varanasi_Village_66,Varanasi,Uttar Pradesh,2024,209,28,242,5.7,734,3.15,69,6,3,2.2,1,39.4,63.6,64.7,2.8,2
10066,Varanasi_Village_66,Varanasi,Uttar Pradesh,2025,145,33,372,7.1,674,2.11,65,2,0,4.6,0,64.9,84.0,60.8,8.8,0
10067,Varanasi_Village_67,Varanasi,Uttar Pradesh,2022,265,13,300,10.3,103,2.32,56,6,3,9.2,1,41.7,77.4,37.3,3.1,0
10067,Varanasi_Village_67,Varanasi,Uttar Pradesh,2023,282,8,281,13.2,427,3.76,33,3,3,4.7,0,35.3,82.7,60.8,8.1,0
10067,Varanasi_Village_67,Varanasi,Uttar Pradesh,2024,229,28,309,8.1,611,4.56,50,8,2,11.1,1,38.1,92.4,55.2,7.1,0
10067,Varanasi_Village_67,Varanasi,Uttar Pradesh,2025,162,18,347,7.5,229,4.74,13,10,0,18.6,1,49.1,100.0,40.5,18.6,2
10068,Varanasi_Village_68,Varanasi,Uttar Pradesh,2022,111,9,218,10.6,686,3.06,85,10,2,5.1,1,56.0,84.2,33.4,16.7,2
10068,Varanasi_Village_68,Varanasi,Uttar Pradesh,2023,290,22,357,7.4,583,2.59,60,11,3,16.1,1,67.0,96.8,49.6,16.5,0
10068,Varanasi_Village_68,Varanasi,Uttar Pradesh,2024,235,23,261,11.1,457,4.56,97,6,2,19.6,1,83.8,81.4,63.0,2.4,0
10068,Varanasi_Village_68,Varanasi,Uttar Pradesh,2025,101,16,393,5.9,484,4.31,10,12,3,2.7,1,75.5,71.4,42.2,11.1,0
10069,Varanasi_Village_69,Varanasi,Uttar Pradesh,2022,61,22,264,13.1,353,3.26,23,8,2,23.3,1,61.2,81.6,46.3,3.7,0
10069,Varanasi_Village_69,Varanasi,Uttar Pradesh,2023,88,21,241,7.0,266,4.15,19,7,0,19.9,0,35.2,99.6,50.1,17.6,2
10069,Varanasi_Village_69,Varanasi,Uttar Pradesh,2024,179,34,276,14.1,779,3.18,45,6,3,6.3,1,53.9,89.1,29.4,10.1,1
10069,Varanasi_Village_69,Varanasi,Uttar Pradesh,2025,180,28,256,6.6,568,2.29,51,9,0,18.6,0,80.5,100.0,35.6,3.7,1
10070,Varanasi_Village_70,Varanasi,Uttar Pradesh,2022,162,15,284,13.7,592,4.31,57,11,1,21.1,0,46.2,51.1,35.1,19.7,0
10070,Varanasi_Village_70,Varanasi,Uttar Pradesh,2023,150,39,280,8.3,437,3.25,27,9,3,5.7,0,68.7,64.9,36.6,7.2,0
10070,Varanasi_Village_70,Varanasi,Uttar Pradesh,2024,162,27,362,6.3,150,3.89,98,10,2,18.6,1,72.2,68.1,28.7,5.6,2
10070,Varanasi_Village_70,Varanasi,Uttar Pradesh,2025,233,21,381,5.7,155,3.13,85,10,1,11.3,1,57.3,78.0,32.4,12.2,2
10071,Varanasi_Village_71,Varanasi,Uttar Pradesh,2022,130,5,347,13.4,172,1.91,69,4,0,21.3,1,64.3,51.5,54.9,10.7,2
10071,Varanasi_Village_71,Varanasi,Uttar Pradesh,2023,236,19,324,7.3,699,2.47,37,8,0,15.9,0,39.8,96.4,25.6,6.9,0
10071,Varanasi_Village_71,Varanasi,Uttar Pradesh,2024,162,36,311,7.3,151,1.93,62,3,0,9.8,1,79.6,88.9,40.4,15.3,1
10071,Varanasi_Village_71,Varanasi,Uttar Pradesh,2025,51,13,369,5.4,224,2.21,18,14,1,12.5,1,40.4,61.5,51.3,7.2,1
10072,Varanasi_Village_72,Varanasi,Uttar Pradesh,2022,179,19,262,14.6,361,2.11,33,11,3,17.7,1,32.1,58.4,14.2,8.2,0
10072,Varanasi_Village_72,Varanasi,Uttar Pradesh,2023,269,32,286,6.7,674,3.33,29,5,3,18.8,0,85.2,81.4,22.9,14.6,0
10072,Varanasi_Village_72,Varanasi,Uttar Pradesh,2024,103,28,327,6.3,647,4.78,99,12,0,18.6,0,70.8,98.6,48.3,12.3,0
10072,Varanasi_Village_72,Varanasi,Uttar Pradesh,2025,136,39,317,13.2,620,4.48,78,3,0,13.8,0,48.8,61.7,63.0,7.2,1
10073,Varanasi_Village_73,Varanasi,Uttar Pradesh,2022,278,26,270,14.0,429,1.76,36,10,0,24.8,0,66.1,70.8,52.2,18.6,1
10073,Varanasi_Village_73,Varanasi,Uttar Pradesh,2023,273,31,244,6.7,422,4.18,49,4,1,19.1,1,55.2,62.1,59.1,14.9,2
10073,Varanasi_Village_73,Varanasi,Uttar Pradesh,2024,274,23,354,12.8,340,3.41,80,5,1,20.2,1,52.2,63.7,49.3,7.4,0
10073,Varanasi_Village_73,Varanasi,Uttar Pradesh,2025,178,16,260,5.9,384,3.93,92,13,0,6.9,0,87.7,92.5,42.3,17.5,2
10074,Varanasi_Village_74,Varanasi,Uttar Pradesh,2022,196,24,332,5.4,701,1.89,63,8,2,11.3,0,58.6,89.7,39.0,7.6,0
10074,Varanasi_Village_74,Varanasi,Uttar Pradesh,2023,175,5,261,12.7,363,2.84,95,14,3,10.7,0,50.6,96.7,47.1,19.6,0
10074,Varanasi_Village_74,Varanasi,Uttar Pradesh,2024,179,25,330,11.8,398,4.45,91,10,1,10.8,1,92.6,87.8,36.3,18.3,2
10074,Varanasi_Village_74,Varanasi,Uttar Pradesh,2025,102,5,351,6.4,304,3.23,24,8,3,19.7,0,48.9,60.7,61.4,9.2,0
10075,Varanasi_Village_75,Varanasi,Uttar Pradesh,2022,221,14,325,5.4,390,1.88,60,14,1,6.5,1,38.5,67.1,18.7,13.9,0
10075,Varanasi_Village_75,Varanasi,Uttar Pradesh,2023,267,36,236,6.3,310,2.58,78,3,2,13.5,1,38.8,73.7,30.8,11.6,0
10075,Varanasi_Village_75,Varanasi,Uttar Pradesh,2024,209,26,312,11.8,465,2.46,49,8,1,5.2,1,43.5,68.2,68.5,16.7,0
10075,Varanasi_Village_75,Varanasi,Uttar Pradesh,2025,247,22,304,13.4,563,4.01,78,10,3,16.7,0,54.2,83.4,53.5,17.5,0
10076,Varanasi_Village_76,Varanasi,Uttar Pradesh,2022,209,36,257,7.2,421,4.23,52,13,2,5.6,1,71.9,61.2,17.5,13.3,2
10076,Varanasi_Village_76,Varanasi,Uttar Pradesh,2023,296,31,217,12.7,457,3.85,73,4,2,12.6,1,73.3,95.7,49.4,12.0,0
10076,Varanasi_Village_76,Varanasi,Uttar Pradesh,2024,117,32,274,6.1,193,4.33,16,11,2,9.9,0,81.8,61.9,33.5,8.1,0
10076,Varanasi_Village_76,Varanasi,Uttar Pradesh,2025,232,22,294,10.4,268,4.37,11,2,2,2.3,0,73.5,78.0,29.7,18.2,1
10077,Varanasi_Village_77,Varanasi,Uttar Pradesh,2022,252,33,201,5.4,396,1.54,39,14,3,12.5,0,59.6,56.0,53.6,12.9,0
10077,Varanasi_Village_77,Varanasi,Uttar Pradesh,2023,233,22,229,10.2,615,2.02,84,3,2,19.7,0,58.9,69.7,37.7,3.2,2
10077,Varanasi_Village_77,Varanasi,Uttar Pradesh,2024,172,12,372,6.5,197,3.07,61,8,3,4.7,1,88.5,78.3,60.9,14.0,0
10077,Varanasi_Village_77,Varanasi,Uttar Pradesh,2025,194,35,340,13.0,449,2.29,42,12,1,20.2,0,59.6,84.1,70.7,5.8,0
10078,Varanasi_Village_78,Varanasi,Uttar Pradesh,2022,87,38,284,7.5,678,3.7,18,5,3,6.2,0,83.5,65.9,38.7,4.5,2
10078,Varanasi_Village_78,Varanasi,Uttar Pradesh,2023,73,11,325,8.3,749,1.86,20,2,0,9.3,0,49.5,91.4,20.8,19.7,0
10078,Varanasi_Village_78,Varanasi,Uttar Pradesh,2024,118,22,252,12.5,500,3.05,85,7,2,17.5,0,45.4,79.7,38.0,18.1,0
10078,Varanasi_Village_78,Varanasi,Uttar Pradesh,2025,165,13,343,7.9,550,3.13,19,5,3,7.7,1,54.3,100.0,40.6,15.1,0
10079,Varanasi_Village_79,Varanasi,Uttar Pradesh,2022,147,13,236,7.0,574,3.13,63,6,1,14.6,0,59.9,55.9,40.2,12.6,1
10079,Varanasi_Village_79,Varanasi,Uttar Pradesh,2023,247,12,321,9.8,518,3.54,84,14,0,7.2,1,88.6,61.3,36.5,8.9,0
10079,Varanasi_Village_79,Varanasi,Uttar Pradesh,2024,263,39,270,12.5,103,4.64,29,2,0,16.3,1,46.6,93.5,42.6,7.7,0
10079,Varanasi_Village_79,Varanasi,Uttar Pradesh,2025,188,22,301,7.8,423,2.76,14,11,1,4.1,1,73.8,84.1,60.7,8.1,2
10080,Varanasi_Village_80,Varanasi,Uttar Pradesh,2022,289,9,296,5.9,468,3.5,33,7,0,22.0,0,43.1,67.3,11.6,10.1,0
10080,Varanasi_Village_80,Varanasi,Uttar Pradesh,2023,193,18,239,8.1,713,1.76,41,1,0,14.3,0,73.7,72.2,22.6,8.2,0
10080,Varanasi_Village_80,Varanasi,Uttar Pradesh,2024,146,32,339,13.7,494,1.8,40,10,3,13.0,0,63.9,82.1,66.4,6.0,0
10080,Varanasi_Village_80,Varanasi,Uttar Pradesh,2025,250,34,281,4.1,655,2.03,53,10,2,19.2,0,83.0,61.6,69.8,18.4,0
10081,Varanasi_Village_81,Varanasi,Uttar Pradesh,2022,173,8,239,8.8,218,2.85,87,5,3,20.5,0,81.4,86.7,57.1,15.7,1
10081,Varanasi_Village_81,Varanasi,Uttar Pradesh,2023,236,24,299,10.9,799,3.32,28,9,2,18.4,1,53.1,74.1,26.5,13.5,0
10081,Varanasi_Village_81,Varanasi,Uttar Pradesh,2024,119,29,275,4.5,289,1.82,33,7,3,19.2,0,92.3,74.8,39.1,10.0,0
10081,Varanasi_Village_81,Varanasi,Uttar Pradesh,2025,257,32,346,6.9,721,3.14,21,14,1,2.3,0,67.1,94.6,33.6,16.5,0
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2022,142,16,297,14.4,515,1.62,59,9,2,19.5,1,86.2,77.3,42.0,4.9,0
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2023,52,6,233,4.4,205,3.61,94,9,0,8.2,0,46.8,88.7,55.1,4.5,0
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2024,197,18,320,11.6,264,3.69,34,1,0,7.6,0,89.8,99.6,52.9,19.2,1
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2025,236,26,381,12.1,737,4.3,60,8,3,0.8,0,59.0,100.0,57.8,19.0,0
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2022,213,35,268,7.4,445,3.14,23,12,2,22.9,1,75.0,70.6,50.1,14.0,2
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2023,196,27,219,6.4,197,3.52,81,7,1,18.3,1,91.1,55.8,20.4,10.4,0
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2024,139,24,376,13.3,585,2.64,38,11,1,4.8,1,90.7,55.6,59.1,18.0,0
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2025,244,8,292,11.3,430,2.21,34,2,2,7.1,0,66.8,91.4,72.6,15.3,0
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2022,196,19,311,5.7,469,3.71,96,3,1,14.6,1,50.7,53.9,42.3,15.8,2
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2023,197,28,358,6.3,541,3.49,68,6,3,13.4,1,69.8,71.2,50.2,13.7,0
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2024,145,29,247,10.2,219,4.61,66,11,1,13.9,0,78.3,86.8,54.2,18.6,1
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2025,248,5,393,7.7,398,4.92,21,11,0,9.9,1,71.4,100.0,69.2,7.6,0
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2022,101,11,230,9.8,242,4.04,59,3,2,18.0,0,80.9,60.7,29.8,6.8,0
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2023,282,35,343,14.1,741,4.61,21,8,2,21.2,0,36.5,53.0,58.9,12.6,1
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2024,210,16,360,8.1,715,3.74,91,4,0,10.0,0,72.0,57.0,35.5,8.3,0
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2025,217,9,269,12.6,192,2.23,57,13,0,18.0,1,70.5,68.2,33.8,3.0,2
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2022,177,16,207,11.4,396,1.77,59,7,2,9.4,0,32.4,97.7,13.1,19.3,0
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2023,88,22,276,5.4,546,4.07,28,4,2,5.9,1,33.8,56.2,20.9,18.3,1
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2024,131,6,364,11.5,579,2.51,62,2,0,6.8,0,72.4,91.0,44.8,2.2,2
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2025,153,14,251,8.8,357,2.13,44,7,1,4.6,1,46.1,64.7,57.8,17.6,0
10087,Varanasi_Village_87,Varanasi,Uttar Pradesh,2022,178,19,335,6.9,621,2.92,36,8,3,24.7,0,76.1,59.8,41.8,11.3,0
