Village_ID,Year,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
10174,2025,63.7,53.5,12.4,0
10175,2022,67.3,12.7,5.9,2
10175,2023,57.5,27.9,3.0,0
10175,2024,73.2,33.2,11.7,0
10175,2025,66.8,66.2,12.9,0
10176,2022,76.6,13.3,19.2,0
10176,2023,53.1,32.3,11.8,0
10176,2024,79.3,55.5,4.8,0
10176,2025,71.1,58.7,7.5,1
10177,2022,65.4,42.4,2.9,2
10177,2023,69.5,44.0,2.3,0
10177,2024,86.3,30.8,10.6,1
10177,2025,93.9,61.7,13.9,0
10178,2022,65.8,57.5,19.1,2
10178,2023,96.9,18.1,13.4,1
10178,2024,90.8,40.1,5.3,0
10178,2025,76.9,42.6,18.3,0
10179,2022,54.7,17.4,17.8,0
10179,2023,79.4,29.2,9.3,2
10179,2024,84.5,23.3,11.4,0
10179,2025,64.0,60.1,11.0,0
10180,2022,90.9,40.6,9.9,1
10180,2023,70.8,41.2,7.9,2
10180,2024,62.3,37.7,19.8,2
10180,2025,82.5,76.8,18.3,0
10181,2022,70.3,41.0,8.0,0
10181,2023,83.3,60.4,13.1,1
10181,2024,63.3,37.3,3.5,0
10181,2025,58.5,65.8,15.4,2
10182,2022,72.9,10.3,17.2,0
10182,2023,60.0,49.8,10.4,0
10182,2024,62.5,59.4,3.4,2
10182,2025,90.0,41.5,12.5,0
10183,2022,62.4,59.9,3.0,1
10183,2023,92.8,40.9,16.7,0
10183,2024,79.7,40.5,12.5,0
10183,2025,86.7,37.2,17.7,0
10184,2022,65.4,17.8,8.8,1
10184,2023,63.2,26.3,6.5,2
10184,2024,62.6,48.8,18.9,0
10184,2025,91.4,54.8,18.2,0
10185,2022,83.1,36.5,3.2,0
10185,2023,76.1,59.0,17.5,0
10185,2024,92.5,22.1,18.7,0
10185,2025,96.0,41.3,10.2,2
10186,2022,71.2,54.3,18.1,0
10186,2023,83.8,21.0,10.1,0
10186,2024,98.8,31.7,3.0,2
10186,2025,61.4,44.3,11.8,2
10187,2022,50.6,50.6,18.8,0
10187,2023,75.2,45.2,11.6,1
10187,2024,70.9,49.8,4.5,0
10187,2025,61.7,74.3,9.9,1
10188,2022,57.2,34.4,3.9,2
10188,2023,64.9,63.4,12.5,0
10188,2024,59.8,28.7,13.2,0
10188,2025,72.8,48.0,14.0,1
10189,2022,56.4,51.1,3.0,0
10189,2023,82.5,23.5,17.3,0
10189,2024,88.4,30.8,18.5,0
10189,2025,94.7,47.1,7.2,0
10190,2022,91.7,56.4,16.1,0
10190,2023,52.6,25.1,10.7,0
10190,2024,63.5,69.8,11.6,0
10190,2025,96.6,61.6,6.4,1
10191,2022,51.5,33.6,18.1,0
10191,2023,84.4,16.9,19.3,0
10191,2024,63.7,48.2,13.8,0
10191,2025,81.8,48.8,4.7,0
10192,2022,96.2,49.5,11.6,2
10192,2023,83.6,44.0,7.4,0
10192,2024,72.7,70.7,10.1,0
10192,2025,90.6,33.6,14.1,0
10193,2022,50.3,55.7,3.3,0
10193,2023,98.1,35.0,5.7,2
10193,2024,71.5,47.4,15.5,0
10193,2025,100.0,70.7,2.7,0
10194,2022,82.5,44.2,12.8,1
10194,2023,66.3,63.3,6.8,1
10194,2024,84.5,71.2,18.2,0
10194,2025,75.8,60.1,17.0,0
10195,2022,80.9,38.0,18.5,1
10195,2023,90.5,28.6,3.7,1
10195,2024,77.6,35.8,19.9,0
10195,2025,68.2,40.7,4.6,1
10196,2022,97.1,49.2,17.7,1
10196,2023,72.3,46.8,8.8,0
10196,2024,63.5,58.8,19.2,0
10196,2025,93.0,68.8,2.0,0
10197,2022,81.5,54.7,14.4,0
10197,2023,91.7,23.3,19.9,1
10197,2024,55.1,65.8,14.5,0
10197,2025,74.2,60.3,14.7,0
10198,2022,65.1,55.9,14.0,2
10198,2023,96.8,62.4,19.6,0
10198,2024,71.8,43.3,14.9,0
10198,2025,82.8,63.7,10.9,2
10199,2022,50.2,51.3,6.5,2
10199,2023,91.3,28.9,16.0,0
10199,2024,60.5,46.3,4.9,1
10199,2025,99.9,41.0,3.1,2
10200,2022,85.3,14.4,15.7,0
10200,2023,79.2,50.9,8.6,0
10200,2024,91.0,50.6,5.8,0
10200,2025,95.6,48.0,15.8,2
10201,2022,86.1,20.6,17.6,2
10201,2023,84.2,25.5,3.9,2
10201,2024,97.3,36.0,9.5,0
10201,2025,77.8,77.1,2.4,2
10202,2022,77.2,58.1,16.9,0
10202,2023,99.0,58.2,2.1,0
10202,2024,72.9,25.4,9.0,0
10202,2025,93.5,69.6,18.2,1
10203,2022,68.8,47.8,12.5,2
10203,2023,75.1,62.9,16.5,0
10203,2024,71.1,45.3,4.4,2
10203,2025,64.8,53.7,4.1,0
10204,2022,96.7,38.4,8.4,0
10204,2023,74.0,43.3,14.1,2
10204,2024,68.4,37.7,4.9,0
10204,2025,88.5,36.1,3.2,1
10205,2022,55.3,45.6,19.6,2
10205,2023,78.6,61.6,7.2,0
10205,2024,82.6,55.3,13.2,0
10205,2025,66.9,69.5,13.9,1
10206,2022,96.1,36.1,2.7,0
10206,2023,81.0,41.3,12.2,0
10206,2024,65.7,71.3,5.6,0
10206,2025,97.5,77.7,3.6,0
10207,2022,64.7,40.4,9.1,2
10207,2023,87.5,34.5,16.3,0
10207,2024,85.2,40.6,19.4,0
10207,2025,65.2,61.6,10.9,0
10208,2022,54.5,21.2,18.0,0
10208,2023,81.7,65.0,19.0,0
10208,2024,87.1,57.6,10.0,0
10208,2025,63.8,36.1,4.6,0
10209,2022,58.3,28.2,7.6,0
10209,2023,54.9,27.2,9.0,0
10209,2024,61.5,26.3,10.2,2
10209,2025,85.7,60.2,13.6,0
10210,2022,59.6,15.2,13.6,0
10210,2023,66.4,35.8,11.8,0
10210,2024,81.7,55.5,6.1,0
10210,2025,77.4,36.1,8.5,2
10211,2022,90.6,54.2,9.4,2
10211,2023,79.9,25.2,13.9,2
10211,2024,61.3,52.5,4.5,2
10211,2025,75.9,74.2,6.3,2
10212,2022,62.4,14.8,7.1,1
10212,2023,64.9,21.2,11.3,0
10212,2024,67.3,28.3,15.6,0
10212,2025,77.6,45.9,17.2,2
10213,2022,56.3,43.6,15.4,0
10213,2023,64.6,42.9,15.5,1
10213,2024,88.7,36.9,6.3,2
10213,2025,97.2,58.9,17.9,0
10214,2022,50.7,32.3,2.9,0
10214,2023,56.5,33.6,11.7,2
10214,2024,96.0,41.1,3.6,0
10214,2025,67.8,46.0,12.8,0
10215,2022,65.0,35.6,2.9,1
10215,2023,68.7,35.0,13.5,2
10215,2024,96.6,38.0,2.6,2
10215,2025,65.3,44.1,5.0,0
10216,2022,89.0,20.9,15.6,0
10216,2023,74.9,26.5,7.4,0
10216,2024,92.6,36.3,17.9,1
10216,2025,90.5,76.6,3.8,0
10217,2022,85.1,20.2,11.5,0
10217,2023,58.0,38.2,18.7,2
10217,2024,69.8,67.4,9.4,0
10217,2025,68.4,28.6,7.9,0
10218,2022,56.0,40.2,19.4,2
10218,2023,83.2,59.5,9.6,0
10218,2024,88.4,30.4,14.6,0
10218,2025,64.3,68.6,18.6,0
10219,2022,86.9,42.3,2.2,0
10219,2023,66.3,57.1,12.2,0
10219,2024,73.1,25.5,14.8,0
10219,2025,100.0,31.5,9.5,0
10220,2022,59.2,17.1,14.1,0
10220,2023,58.2,64.9,16.5,0
10220,2024,67.9,66.0,7.7,1
10220,2025,100.0,56.6,7.8,2
10221,2022,55.8,36.4,3.6,0
10221,2023,82.1,28.8,19.2,0
10221,2024,93.1,32.6,2.6,2
10221,2025,100.0,39.7,10.5,0
10222,2022,72.9,46.5,11.6,0
10222,2023,74.5,47.7,4.5,0
10222,2024,94.7,47.1,10.8,0
10222,2025,66.9,69.7,7.3,1
10223,2022,72.2,13.0,16.4,1
10223,2023,83.1,17.8,16.8,1
10223,2024,88.6,63.0,9.8,0
10223,2025,62.9,48.8,9.8,0
10224,2022,91.6,43.3,3.4,0
10224,2023,91.8,36.2,8.4,0
10224,2024,70.2,43.9,9.3,0
10224,2025,80.4,29.1,10.0,2
10225,2022,68.4,36.5,10.2,1
10225,2023,99.6,17.8,3.7,0
10225,2024,83.0,39.6,4.9,0
10225,2025,70.5,34.8,9.8,0
10226,2022,85.8,20.9,8.8,2
10226,2023,91.9,61.4,4.6,2
10226,2024,89.9,70.5,13.7,2
10226,2025,61.5,29.7,4.1,2
10227,2022,63.8,55.7,2.1,2
10227,2023,69.9,58.6,13.0,2
10227,2024,65.4,47.8,3.5,2
10227,2025,80.6,52.2,3.1,2
10228,2022,65.3,29.3,3.5,2
10228,2023,54.3,48.7,18.9,2
10228,2024,86.3,31.1,3.9,1
10228,2025,78.4,31.7,17.1,0
10229,2022,51.3,59.0,16.0,2
10229,2023,97.3,57.1,17.1,0
10229,2024,86.2,41.0,12.9,0
10229,2025,61.0,31.3,4.8,0
10230,2022,92.7,57.9,15.9,0
10230,2023,72.7,18.6,12.2,2
10230,2024,66.5,22.1,12.2,2
10230,2025,59.7,42.4,13.0,2
10231,2022,85.8,47.3,4.7,0
10231,2023,99.0,58.3,7.2,0
10231,2024,63.9,51.2,19.9,1
10231,2025,77.5,51.0,17.7,2
10232,2022,61.4,10.7,8.5,0
10232,2023,80.0,33.4,19.8,0
10232,2024,96.8,26.2,3.3,1
10232,2025,63.8,39.0,8.3,2
10233,2022,64.3,13.4,12.0,0
10233,2023,60.4,60.8,13.2,0
10233,2024,66.0,57.4,16.5,0
10233,2025,63.7,50.7,15.3,2
10234,2022,80.5,56.6,14.4,2
10234,2023,54.6,26.4,19.5,2
10234,2024,90.0,69.7,12.8,0
10234,2025,64.3,31.7,2.1,0
10235,2022,62.8,50.0,13.1,1
10235,2023,69.1,32.4,15.7,0
10235,2024,73.3,28.6,18.5,0
10235,2025,65.8,61.1,9.1,2
10236,2022,73.5,41.8,2.9,0
10236,2023,95.4,62.7,4.3,0
10236,2024,77.0,35.8,18.3,0
10236,2025,58.8,66.3,19.1,0
10237,2022,67.4,56.1,6.2,0
10237,2023,71.9,38.8,14.2,0
10237,2024,68.6,42.8,10.5,1
10237,2025,71.7,46.4,12.9,0
10238,2022,59.5,59.2,2.9,0
10238,2023,98.4,46.4,19.4,0
10238,2024,80.4,68.1,10.5,2
10238,2025,83.3,50.5,15.9,2
10239,2022,70.4,54.1,11.3,2
10239,2023,82.1,39.1,17.4,2
10239,2024,75.3,29.9,13.4,0
10239,2025,90.6,58.0,7.8,0
10240,2022,54.2,53.5,11.0,1
10240,2023,53.9,17.7,16.2,0
10240,2024,82.0,36.2,6.8,1
10240,2025,92.7,75.3,16.2,0
10241,2022,82.1,23.5,14.8,2
10241,2023,71.6,35.9,2.1,2
10241,2024,55.2,38.4,17.6,0
10241,2025,63.3,41.0,11.4,0
10242,2022,68.8,29.6,18.7,0
10242,2023,84.4,58.6,2.2,1
10242,2024,70.0,38.5,17.5,1
10242,2025,83.0,63.2,15.9,0
10243,2022,58.4,22.3,13.9,2
10243,2023,60.6,25.0,12.8,0
10243,2024,90.7,62.4,12.8,0
10243,2025,78.5,34.4,17.1,2
10244,2022,95.6,48.7,19.9,0
10244,2023,62.6,47.8,10.3,0
10244,2024,76.5,48.8,12.2,0
10244,2025,66.5,51.0,5.3,2
10245,2022,62.3,36.8,9.1,0
10245,2023,83.2,22.3,5.0,0
10245,2024,98.7,34.3,2.2,0
10245,2025,63.7,29.0,15.0,0
10246,2022,56.2,45.0,7.5,0
10246,2023,98.2,55.9,17.7,0
10246,2024,90.3,56.5,10.8,0
10246,2025,72.5,63.4,16.5,0
10247,2022,69.5,53.2,9.6,0
10247,2023,90.4,51.1,17.0,1
10247,2024,88.5,39.5,17.4,1
10247,2025,86.8,40.0,10.4,0
10248,2022,91.5,30.5,18.8,0
10248,2023,67.5,39.2,7.3,0
10248,2024,65.1,35.6,8.7,1
10248,2025,77.2,42.7,10.6,1
10249,2022,50.4,45.5,15.5,2
10249,2023,76.8,26.4,9.2,1
10249,2024,72.5,60.4,3.5,0
10249,2025,63.8,40.9,2.0,2
10250,2022,92.0,30.3,17.7,2
10250,2023,61.8,29.8,13.5,0
10250,2024,88.9,63.1,5.1,1
10250,2025,91.4,47.7,18.2,1
10251,2022,52.0,58.9,15.0,2
10251,2023,73.0,46.0,15.8,0
10251,2024,77.9,22.8,10.1,0
10251,2025,96.7,68.8,15.6,1
10252,2022,80.0,44.5,12.9,0
10252,2023,55.5,28.8,15.2,1
10252,2024,76.5,35.4,8.1,0
10252,2025,71.9,52.6,11.6,0
10253,2022,58.2,43.3,2.6,0
10253,2023,65.8,61.0,4.9,0
10253,2024,95.3,30.3,17.4,0
10253,2025,87.3,36.4,13.8,0
10254,2022,70.9,44.9,16.9,2
10254,2023,87.1,31.9,12.1,1
10254,2024,100.0,33.4,9.8,1
10254,2025,100.0,62.4,16.7,0
10255,2022,54.6,13.0,2.8,0
10255,2023,68.4,42.6,14.4,1
10255,2024,70.0,54.0,13.0,0
10255,2025,84.1,47.2,2.6,1
10256,2022,54.3,16.3,8.0,0
10256,2023,96.7,33.1,11.3,1
10256,2024,92.6,43.6,2.6,0
10256,2025,63.4,36.1,7.5,0
10257,2022,62.2,34.4,2.3,0
10257,2023,59.4,32.9,6.9,1
10257,2024,77.9,67.0,19.6,1
10257,2025,100.0,31.2,10.2,0
10258,2022,80.9,43.5,19.1,0
10258,2023,81.6,52.1,16.5,0
10258,2024,58.6,52.4,6.7,1
10258,2025,100.0,54.1,18.9,0
10259,2022,63.5,15.8,7.4,0
10259,2023,95.7,46.4,8.2,0
10259,2024,76.8,50.3,7.5,1
10259,2025,82.9,73.6,10.0,1
10260,2022,79.0,53.6,3.3,2
10260,2023,66.3,17.0,16.7,1
10260,2024,95.1,71.2,3.5,0
10260,2025,100.0,56.3,10.6,0
10261,2022,63.6,55.8,3.3,2
10261,2023,52.5,23.5,13.8,0
10261,2024,80.2,56.8,10.1,0
10261,2025,86.0,50.9,2.0,1
10262,2022,53.0,16.7,9.8,1
10262,2023,84.8,17.1,8.5,2
10262,2024,69.0,32.8,18.5,1
10262,2025,100.0,28.8,12.8,0
10263,2022,87.5,39.9,16.9,1
10263,2023,56.0,31.2,4.6,0
10263,2024,100.0,69.7,4.3,1
10263,2025,68.4,59.6,5.3,0
10264,2022,88.3,48.2,19.0,0
10264,2023,83.4,37.7,3.8,0
10264,2024,80.7,35.4,10.7,0
10264,2025,100.0,66.4,3.4,2
10265,2022,79.1,33.4,15.7,2
10265,2023,93.7,66.0,8.9,1
10265,2024,94.7,51.6,13.0,0
10265,2025,89.8,70.3,3.3,0
10266,2022,73.5,24.4,9.8,0
10266,2023,57.2,37.3,4.4,0
10266,2024,62.4,34.0,7.8,0
10266,2025,83.1,66.8,5.4,0
10267,2022,65.9,47.9,10.7,2
10267,2023,62.5,45.6,18.1,2
10267,2024,100.0,58.6,9.2,0
10267,2025,98.7,46.0,18.3,2
10268,2022,70.7,53.9,15.9,0
10268,2023,94.3,62.1,15.4,1
10268,2024,57.9,55.2,16.1,0
10268,2025,62.3,46.6,14.8,0
10269,2022,95.5,52.1,5.7,0
10269,2023,85.6,65.0,17.1,0
10269,2024,91.7,50.9,8.8,0
10269,2025,97.5,61.0,6.8,0
10270,2022,52.6,52.5,17.0,0
10270,2023,87.0,49.6,13.1,0
10270,2024,72.1,31.8,6.6,0
10270,2025,96.8,49.2,18.0,0
10271,2022,68.6,40.6,11.7,0
10271,2023,89.3,39.2,2.4,2
10271,2024,98.3,56.0,11.5,0
10271,2025,73.8,42.1,19.2,0
10272,2022,72.5,17.9,4.9,2
10272,2023,78.3,17.4,7.4,0
10272,2024,88.0,23.9,6.1,1
10272,2025,98.0,45.8,6.0,1
10273,2022,60.1,11.1,3.4,0
10273,2023,97.9,29.6,10.4,0
10273,2024,92.7,47.7,16.7,0
10273,2025,64.2,65.2,6.3,0
10274,2022,66.1,39.4,14.8,0
10274,2023,64.6,42.7,12.3,0
10274,2024,62.6,34.1,5.8,0
10274,2025,88.4,28.8,12.3,0
10275,2022,53.2,16.5,11.4,0
10275,2023,81.2,65.1,6.1,0
10275,2024,94.7,68.4,2.3,0
10275,2025,74.9,43.6,9.3,0
10276,2022,73.5,26.0,7.8,0
10276,2023,59.4,60.6,7.1,0
10276,2024,89.6,25.9,14.6,0
10276,2025,100.0,36.6,14.8,1
10277,2022,85.2,15.9,18.7,0
10277,2023,58.4,59.5,2.5,1
10277,2024,71.6,22.3,18.4,2
10277,2025,65.8,28.7,14.1,0
10278,2022,78.3,50.7,13.9,0
10278,2023,87.2,47.8,19.9,0
10278,2024,100.0,50.2,3.4,0
10278,2025,81.6,74.1,16.5,0
10279,2022,80.6,34.2,12.7,0
10279,2023,57.6,39.3,4.9,0
10279,2024,62.5,43.0,15.9,0
10279,2025,68.6,60.6,8.5,2
10280,2022,52.6,26.2,6.5,0
10280,2023,72.1,49.4,12.4,1
10280,2024,100.0,57.2,10.6,0
10280,2025,88.8,38.6,4.8,0
10281,2022,70.9,39.7,15.2,2
10281,2023,76.2,52.3,7.6,0
10281,2024,62.0,70.1,10.9,2
10281,2025,62.1,74.9,7.2,1
10282,2022,62.4,20.3,9.9,0
10282,2023,67.2,44.9,6.5,2
10282,2024,60.9,45.5,10.7,2
10282,2025,90.7,45.5,4.9,0
10283,2022,94.3,27.1,7.1,2
10283,2023,60.9,64.5,5.8,1
10283,2024,95.2,23.8,8.5,0
10283,2025,71.8,70.6,16.9,1
10284,2022,79.1,32.7,10.9,0
10284,2023,56.8,44.3,9.6,1
10284,2024,66.5,59.0,12.3,0
10284,2025,65.1,50.8,16.1,0
10285,2022,57.7,59.4,7.3,0
10285,2023,97.3,59.4,16.5,2
10285,2024,72.5,32.7,6.5,2
10285,2025,66.9,61.5,17.3,0
10286,2022,58.2,33.8,17.0,0
10286,2023,84.8,34.1,12.6,0
10286,2024,89.5,39.6,8.4,0
10286,2025,100.0,36.1,9.5,2
10287,2022,80.1,32.9,16.6,0
10287,2023,74.5,45.8,3.5,1
10287,2024,65.8,61.9,16.2,2
10287,2025,59.4,42.4,4.4,1
10288,2022,92.3,48.7,16.7,0
10288,2023,90.4,43.7,18.2,0
10288,2024,93.2,34.9,11.2,0
10288,2025,73.0,67.4,15.6,2
10289,2022,67.2,40.1,5.6,2
10289,2023,90.1,63.7,15.9,2
10289,2024,88.0,36.4,14.7,0
10289,2025,88.7,76.7,4.1,1
10290,2022,76.6,37.8,11.1,0
10290,2023,70.2,38.7,15.8,0
10290,2024,90.6,65.7,3.7,0
10290,2025,74.8,35.9,13.9,0
10291,2022,85.3,33.1,16.4,0
10291,2023,61.6,22.3,8.3,0
10291,2024,83.3,52.7,8.9,0
10291,2025,74.7,30.1,6.9,1
10292,2022,89.8,59.0,5.4,2
10292,2023,77.4,16.4,19.2,1
10292,2024,85.0,68.6,14.7,0
10292,2025,61.5,60.2,2.9,0
10293,2022,73.8,51.1,18.7,2
10293,2023,90.0,33.9,4.1,1
10293,2024,96.3,34.2,18.6,0
10293,2025,92.1,36.7,10.1,1
10294,2022,70.1,36.6,10.7,0
10294,2023,64.9,29.3,11.7,1
10294,2024,73.7,66.0,3.7,0
10294,2025,84.5,29.5,14.0,0
10295,2022,50.3,14.2,13.8,1
10295,2023,96.3,26.8,12.4,1
10295,2024,71.5,26.1,18.0,0
10295,2025,95.7,69.4,10.6,0
10296,2022,75.7,10.2,14.8,0
10296,2023,84.3,48.6,8.1,0
10296,2024,91.5,44.8,18.6,1
10296,2025,71.3,66.6,18.8,0
10297,2022,79.1,30.5,10.7,0
10297,2023,88.6,48.3,15.2,0
10297,2024,92.0,54.0,6.2,1
10297,2025,77.5,46.2,13.6,2
10298,2022,85.0,15.7,3.5,0
10298,2023,67.0,37.7,17.5,0
10298,2024,61.0,65.8,15.0,2
10298,2025,62.9,67.8,19.2,0
10299,2022,74.3,28.6,16.0,1
10299,2023,70.9,59.4,5.3,2
10299,2024,66.2,43.9,10.4,0
10299,2025,76.3,37.8,11.8,2
10300,2022,69.8,53.2,16.9,0
10300,2023,79.1,40.7,11.9,0
10300,2024,57.8,43.7,10.6,0
10300,2025,100.0,39.7,14.8,0
10301,2022,67.9,48.2,13.6,1
10301,2023,82.0,43.5,15.5,0
10301,2024,69.7,32.4,10.6,0
10301,2025,94.1,41.0,15.0,0
10302,2022,72.0,29.1,19.5,1
10302,2023,67.9,42.7,5.3,0
10302,2024,100.0,62.3,2.9,0
10302,2025,99.0,38.4,12.3,1
10303,2022,58.7,46.9,4.9,2
10303,2023,86.1,61.8,5.0,0
10303,2024,91.2,41.8,14.1,0
10303,2025,59.2,46.3,9.6,0
10304,2022,96.1,33.9,2.6,0
10304,2023,63.7,56.9,12.1,1
10304,2024,98.6,26.6,6.4,0
10304,2025,88.9,47.4,9.8,0
10305,2022,74.6,11.5,2.7,0
10305,2023,90.2,41.9,3.1,0
10305,2024,87.4,69.2,5.4,0
10305,2025,93.0,36.0,14.9,0
10306,2022,91.2,22.8,16.2,0
10306,2023,75.1,50.9,8.2,0
10306,2024,75.4,56.5,4.3,0
10306,2025,100.0,57.8,18.9,0
10307,2022,88.3,22.1,16.2,1
10307,2023,53.4,19.3,5.0,2
10307,2024,86.4,33.1,6.1,0
10307,2025,100.0,60.0,2.7,0
10308,2022,82.8,24.8,18.2,0
10308,2023,79.1,58.1,18.8,0
10308,2024,63.4,52.8,3.5,2
10308,2025,100.0,30.5,4.6,0
10309,2022,80.1,14.4,5.7,0
10309,2023,57.3,30.0,5.3,0
10309,2024,99.5,50.7,18.9,0
10309,2025,82.3,74.8,6.7,0
10310,2022,57.5,15.2,8.7,0
10310,2023,63.4,57.5,3.2,0
10310,2024,100.0,50.6,13.3,2
10310,2025,78.5,46.2,6.8,0
10311,2022,70.1,42.1,6.4,0
10311,2023,75.8,55.3,19.6,0
10311,2024,88.6,39.9,2.7,1
10311,2025,75.0,74.0,5.4,0
10312,2022,70.2,37.5,11.2,0
10312,2023,88.3,23.8,12.1,1
10312,2024,77.1,49.3,14.8,0
10312,2025,91.8,66.3,5.8,0
10313,2022,96.2,39.3,9.1,0
10313,2023,98.7,45.2,7.2,0
10313,2024,76.5,23.4,17.0,1
10313,2025,68.7,51.2,8.5,0
10314,2022,62.1,28.3,6.7,0
10314,2023,91.8,18.2,13.1,0
10314,2024,58.8,56.1,3.9,2
10314,2025,59.4,37.2,17.3,0
10315,2022,82.7,27.5,7.0,1
10315,2023,96.2,44.9,16.8,2
10315,2024,66.1,44.0,19.8,1
10315,2025,60.1,63.1,2.4,0
10316,2022,93.0,52.2,5.5,0
10316,2023,69.5,24.5,15.4,1
10316,2024,81.4,35.9,3.5,2
10316,2025,97.6,37.3,10.0,1
10317,2022,62.0,35.0,4.7,0
10317,2023,81.4,20.0,10.5,1
10317,2024,100.0,59.1,2.2,0
10317,2025,93.1,34.4,4.7,0
10318,2022,69.1,57.3,6.9,0
10318,2023,89.4,58.0,5.6,2
10318,2024,56.0,70.5,8.5,0
10318,2025,67.8,30.0,4.6,2
10319,2022,85.7,20.3,16.8,0
10319,2023,65.1,64.1,11.4,0
10319,2024,61.1,71.2,7.6,0
10319,2025,71.6,42.0,7.3,0
10320,2022,58.2,39.9,6.4,0
10320,2023,72.7,26.4,11.1,2
10320,2024,61.0,66.7,11.6,1
10320,2025,97.7,34.8,19.8,2
10321,2022,87.4,44.4,13.3,1
10321,2023,67.2,30.5,11.6,0
10321,2024,80.0,40.7,2.7,0
10321,2025,98.5,55.4,11.9,0
10322,2022,94.6,31.4,10.9,1
10322,2023,56.9,42.2,18.1,2
10322,2024,89.7,56.0,15.0,1
10322,2025,64.0,42.8,10.6,0
10323,2022,51.0,46.9,6.1,0
10323,2023,56.3,36.9,14.9,0
10323,2024,82.6,23.1,7.2,0
10323,2025,75.6,70.3,8.4,0
10324,2022,55.7,24.1,14.5,1
10324,2023,75.3,59.0,7.6,0
10324,2024,79.4,59.2,7.3,2
10324,2025,95.3,48.3,10.0,2
10325,2022,81.9,42.5,13.9,0
10325,2023,74.9,65.6,19.0,0
10325,2024,70.6,37.4,4.7,1
10325,2025,57.6,50.5,6.5,2
10326,2022,89.9,17.4,19.7,0
10326,2023,65.3,59.6,13.1,1
10326,2024,65.2,49.6,2.2,0
10326,2025,92.8,33.1,18.1,0
10327,2022,53.4,39.9,7.1,2
10327,2023,65.1,39.4,11.9,1
10327,2024,75.9,37.4,8.6,2
10327,2025,78.7,28.9,5.1,0
10328,2022,57.6,20.8,12.8,0
10328,2023,54.4,26.3,5.9,0
10328,2024,77.6,57.8,6.1,0
10328,2025,74.7,41.0,16.4,0
10329,2022,63.7,58.9,13.6,0
10329,2023,65.5,25.2,18.5,0
10329,2024,79.2,66.7,9.9,0
10329,2025,58.5,46.3,11.1,0
10330,2022,55.1,60.0,3.2,2
10330,2023,68.1,56.2,8.5,0
10330,2024,78.0,52.2,2.9,2
10330,2025,90.8,69.5,8.3,0
10331,2022,64.1,54.8,9.4,0
10331,2023,84.5,65.9,5.1,0
10331,2024,73.6,30.5,17.4,1
10331,2025,94.7,57.2,8.1,0
10332,2022,73.1,29.3,3.0,0
10332,2023,78.5,35.3,9.0,0
10332,2024,75.9,53.6,11.9,1
10332,2025,63.9,53.2,10.6,0
10333,2022,58.2,50.5,12.1,0
10333,2023,71.7,32.4,17.9,2
10333,2024,59.7,48.5,2.5,0
10333,2025,64.2,76.3,16.2,0
10334,2022,79.9,14.5,8.8,0
10334,2023,82.9,29.4,8.9,0
10334,2024,61.1,27.1,12.6,0
10334,2025,98.5,31.1,12.7,0
10335,2022,91.1,10.8,3.9,0
10335,2023,70.7,34.3,13.4,2
10335,2024,78.9,64.4,5.2,1
10335,2025,96.0,40.1,7.3,2
10336,2022,86.6,26.2,10.7,0
10336,2023,69.9,58.8,14.0,1
10336,2024,70.2,29.5,15.6,2
10336,2025,89.4,39.8,14.9,0
10337,2022,67.4,45.6,11.4,0
10337,2023,85.6,53.1,5.1,0
10337,2024,61.2,39.9,14.2,0
10337,2025,89.8,28.5,19.6,2
10338,2022,87.7,29.1,16.7,0
10338,2023,95.9,51.8,9.8,2
10338,2024,76.9,57.7,10.3,0
10338,2025,84.4,49.0,19.2,0
10339,2022,63.9,27.4,3.2,0
10339,2023,59.7,51.1,12.7,0
10339,2024,63.3,69.4,4.5,1
10339,2025,98.0,67.6,3.4,2
10340,2022,76.0,21.5,7.1,0
10340,2023,70.6,64.1,6.1,0
10340,2024,96.5,52.5,2.8,0
10340,2025,63.0,33.6,17.4,0
10341,2022,78.5,26.8,17.0,0
10341,2023,90.5,52.2,14.3,0
10341,2024,61.0,65.5,15.8,0
10341,2025,63.3,54.5,3.2,0
10342,2022,51.6,16.9,6.9,0
10342,2023,97.7,22.2,12.6,0
10342,2024,88.2,38.3,18.1,2
10342,2025,60.9,29.9,14.7,0
10343,2022,82.2,30.9,2.3,2
10343,2023,67.1,54.9,6.3,0
10343,2024,60.2,45.1,9.3,1
10343,2025,100.0,69.5,13.2,2
10344,2022,58.6,42.9,14.0,2
10344,2023,90.8,25.7,13.0,0
10344,2024,97.3,32.7,3.3,0
10344,2025,83.0,45.5,15.6,0
10345,2022,96.8,36.9,14.1,0
10345,2023,58.3,49.9,5.8,0
10345,2024,100.0,30.7,10.9,1
10345,2025,60.9,35.7,6.6,2
10346,2022,72.9,10.6,14.4,0
10346,2023,93.5,21.6,5.9,2
10346,2024,81.6,59.6,2.4,0
10346,2025,85.5,30.8,9.8,0
10347,2022,57.7,40.3,2.8,0
10347,2023,99.7,46.0,2.8,0
10347,2024,66.1,71.6,5.4,1
10347,2025,98.7,61.9,15.0,0
10348,2022,95.9,45.0,19.0,2
10348,2023,66.0,20.5,11.2,2
10348,2024,90.1,65.8,14.2,1
10348,2025,61.4,44.0,2.9,0
