Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct
10081,Varanasi_Village_81,Varanasi,Uttar Pradesh,2024,119,29,275,4.5
10081,Varanasi_Village_81,Varanasi,Uttar Pradesh,2025,257,32,346,6.9
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2022,142,16,297,14.4
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2023,52,6,233,4.4
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2024,197,18,320,11.6
10082,Varanasi_Village_82,Varanasi,Uttar Pradesh,2025,236,26,381,12.1
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2022,213,35,268,7.4
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2023,196,27,219,6.4
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2024,139,24,376,13.3
10083,Varanasi_Village_83,Varanasi,Uttar Pradesh,2025,244,8,292,11.3
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2022,196,19,311,5.7
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2023,197,28,358,6.3
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2024,145,29,247,10.2
10084,Varanasi_Village_84,Varanasi,Uttar Pradesh,2025,248,5,393,7.7
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2022,101,11,230,9.8
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2023,282,35,343,14.1
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2024,210,16,360,8.1
10085,Varanasi_Village_85,Varanasi,Uttar Pradesh,2025,217,9,269,12.6
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2022,177,16,207,11.4
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2023,88,22,276,5.4
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2024,131,6,364,11.5
10086,Varanasi_Village_86,Varanasi,Uttar Pradesh,2025,153,14,251,8.8
10087,Varanasi_Village_87,Varanasi,Uttar Pradesh,2022,178,19,335,6.9
10087,Varanasi_Village_87,Varanasi,Uttar Pradesh,2023,60,34,233,7.1
10087,Varanasi_Village_87,Varanasi,Uttar Pradesh,2024,269,21,374,9.6
10087,Varanasi_Village_87,Varanasi,Uttar Pradesh,2025,234,8,383,9.6
10088,Varanasi_Village_88,Varanasi,Uttar Pradesh,2022,266,11,310,14.7
10088,Varanasi_Village_88,Varanasi,Uttar Pradesh,2023,227,35,225,13.1
10088,Varanasi_Village_88,Varanasi,Uttar Pradesh,2024,200,38,270,5.9
10088,Varanasi_Village_88,Varanasi,Uttar Pradesh,2025,208,10,358,11.4
10089,Varanasi_Village_89,Varanasi,Uttar Pradesh,2022,271,38,291,4.6
10089,Varanasi_Village_89,Varanasi,Uttar Pradesh,2023,91,19,289,5.5
10089,Varanasi_Village_89,Varanasi,Uttar Pradesh,2024,148,18,296,5.8
10089,Varanasi_Village_89,Varanasi,Uttar Pradesh,2025,56,10,249,9.6
10090,Varanasi_Village_90,Varanasi,Uttar Pradesh,2022,193,36,315,6.5
10090,Varanasi_Village_90,Varanasi,Uttar Pradesh,2023,139,7,364,7.9
10090,Varanasi_Village_90,Varanasi,Uttar Pradesh,2024,161,7,347,6.2
10090,Varanasi_Village_90,Varanasi,Uttar Pradesh,2025,298,26,255,6.8
10091,Varanasi_Village_91,Varanasi,Uttar Pradesh,2022,293,26,243,14.4
10091,Varanasi_Village_91,Varanasi,Uttar Pradesh,2023,109,14,291,14.6
10091,Varanasi_Village_91,Varanasi,Uttar Pradesh,2024,162,7,347,10.9
10091,Varanasi_Village_91,Varanasi,Uttar Pradesh,2025,51,16,360,9.3
10092,Varanasi_Village_92,Varanasi,Uttar Pradesh,2022,178,33,266,11.9
10092,Varanasi_Village_92,Varanasi,Uttar Pradesh,2023,97,21,227,12.2
10092,Varanasi_Village_92,Varanasi,Uttar Pradesh,2024,189,11,321,11.5
10092,Varanasi_Village_92,Varanasi,Uttar Pradesh,2025,246,17,255,4.2
10093,Varanasi_Village_93,Varanasi,Uttar Pradesh,2022,86,6,338,7.8
10093,Varanasi_Village_93,Varanasi,Uttar Pradesh,2023,209,8,299,7.7
10093,Varanasi_Village_93,Varanasi,Uttar Pradesh,2024,296,14,314,7.6
10093,Varanasi_Village_93,Varanasi,Uttar Pradesh,2025,58,28,379,6.9
10094,Varanasi_Village_94,Varanasi,Uttar Pradesh,2022,282,21,216,12.8
10094,Varanasi_Village_94,Varanasi,Uttar Pradesh,2023,148,10,262,11.9
10094,Varanasi_Village_94,Varanasi,Uttar Pradesh,2024,196,23,371,3.7
10094,Varanasi_Village_94,Varanasi,Uttar Pradesh,2025,97,9,341,6.4
10095,Varanasi_Village_95,Varanasi,Uttar Pradesh,2022,257,36,274,11.0
10095,Varanasi_Village_95,Varanasi,Uttar Pradesh,2023,180,14,351,5.4
10095,Varanasi_Village_95,Varanasi,Uttar Pradesh,2024,197,13,306,4.4
10095,Varanasi_Village_95,Varanasi,Uttar Pradesh,2025,201,31,372,12.0
10096,Varanasi_Village_96,Varanasi,Uttar Pradesh,2022,103,17,236,9.3
10096,Varanasi_Village_96,Varanasi,Uttar Pradesh,2023,169,23,244,13.1
10096,Varanasi_Village_96,Varanasi,Uttar Pradesh,2024,210,25,276,12.3
10096,Varanasi_Village_96,Varanasi,Uttar Pradesh,2025,201,28,379,12.7
10097,Varanasi_Village_97,Varanasi,Uttar Pradesh,2022,165,8,341,5.0
10097,Varanasi_Village_97,Varanasi,Uttar Pradesh,2023,124,28,262,6.1
10097,Varanasi_Village_97,Varanasi,Uttar Pradesh,2024,162,39,363,6.8
10097,Varanasi_Village_97,Varanasi,Uttar Pradesh,2025,249,7,278,4.7
10098,Varanasi_Village_98,Varanasi,Uttar Pradesh,2022,213,8,300,9.6
10098,Varanasi_Village_98,Varanasi,Uttar Pradesh,2023,215,39,260,12.5
10098,Varanasi_Village_98,Varanasi,Uttar Pradesh,2024,153,35,299,13.7
10098,Varanasi_Village_98,Varanasi,Uttar Pradesh,2025,133,29,380,12.6
10099,Varanasi_Village_99,Varanasi,Uttar Pradesh,2022,276,17,223,9.3
10099,Varanasi_Village_99,Varanasi,Uttar Pradesh,2023,161,8,281,10.8
10099,Varanasi_Village_99,Varanasi,Uttar Pradesh,2024,266,18,233,6.1
10099,Varanasi_Village_99,Varanasi,Uttar Pradesh,2025,148,17,245,7.5
10100,Varanasi_Village_100,Varanasi,Uttar Pradesh,2022,202,31,233,13.6
10100,Varanasi_Village_100,Varanasi,Uttar Pradesh,2023,142,10,323,4.4
10100,Varanasi_Village_100,Varanasi,Uttar Pradesh,2024,195,21,238,9.3
10100,Varanasi_Village_100,Varanasi,Uttar Pradesh,2025,177,39,307,12.5
10101,Varanasi_Village_101,Varanasi,Uttar Pradesh,2022,159,21,209,5.8
10101,Varanasi_Village_101,Varanasi,Uttar Pradesh,2023,131,6,352,14.4
10101,Varanasi_Village_101,Varanasi,Uttar Pradesh,2024,243,17,273,3.8
10101,Varanasi_Village_101,Varanasi,Uttar Pradesh,2025,103,6,362,12.6
10102,Varanasi_Village_102,Varanasi,Uttar Pradesh,2022,212,32,205,8.2
10102,Varanasi_Village_102,Varanasi,Uttar Pradesh,2023,257,30,335,5.5
10102,Varanasi_Village_102,Varanasi,Uttar Pradesh,2024,238,26,324,5.4
10102,Varanasi_Village_102,Varanasi,Uttar Pradesh,2025,218,7,355,10.7
10103,Varanasi_Village_103,Varanasi,Uttar Pradesh,2022,277,39,304,13.6
10103,Varanasi_Village_103,Varanasi,Uttar Pradesh,2023,210,16,278,10.8
10103,Varanasi_Village_103,Varanasi,Uttar Pradesh,2024,117,28,369,13.5
10103,Varanasi_Village_103,Varanasi,Uttar Pradesh,2025,82,9,315,12.1
10104,Varanasi_Village_104,Varanasi,Uttar Pradesh,2022,191,24,303,4.6
10104,Varanasi_Village_104,Varanasi,Uttar Pradesh,2023,70,17,303,11.1
10104,Varanasi_Village_104,Varanasi,Uttar Pradesh,2024,97,16,235,6.9
10104,Varanasi_Village_104,Varanasi,Uttar Pradesh,2025,197,17,354,8.1
10105,Varanasi_Village_105,Varanasi,Uttar Pradesh,2022,297,14,311,5.5
10105,Varanasi_Village_105,Varanasi,Uttar Pradesh,2023,177,37,364,7.1
10105,Varanasi_Village_105,Varanasi,Uttar Pradesh,2024,185,20,356,10.3
10105,Varanasi_Village_105,Varanasi,Uttar Pradesh,2025,184,39,380,5.6
10106,Varanasi_Village_106,Varanasi,Uttar Pradesh,2022,244,7,262,11.3
10106,Varanasi_Village_106,Varanasi,Uttar Pradesh,2023,194,9,355,13.8
10106,Varanasi_Village_106,Varanasi,Uttar Pradesh,2024,177,30,375,3.8
10106,Varanasi_Village_106,Varanasi,Uttar Pradesh,2025,82,15,262,11.6
10107,Varanasi_Village_107,Varanasi,Uttar Pradesh,2022,225,11,276,11.2
10107,Varanasi_Village_107,Varanasi,Uttar Pradesh,2023,253,14,356,4.6
10107,Varanasi_Village_107,Varanasi,Uttar Pradesh,2024,236,38,368,12.0
10107,Varanasi_Village_107,Varanasi,Uttar Pradesh,2025,164,7,347,5.7
10108,Varanasi_Village_108,Varanasi,Uttar Pradesh,2022,263,12,316,7.3
10108,Varanasi_Village_108,Varanasi,Uttar Pradesh,2023,168,35,231,5.1
10108,Varanasi_Village_108,Varanasi,Uttar Pradesh,2024,71,15,243,9.3
10108,Varanasi_Village_108,Varanasi,Uttar Pradesh,2025,287,11,301,8.5
10109,Varanasi_Village_109,Varanasi,Uttar Pradesh,2022,207,6,292,8.1
10109,Varanasi_Village_109,Varanasi,Uttar Pradesh,2023,87,10,348,5.9
10109,Varanasi_Village_109,Varanasi,Uttar Pradesh,2024,279,36,343,12.5
10109,Varanasi_Village_109,Varanasi,Uttar Pradesh,2025,158,24,376,12.5
10110,Varanasi_Village_110,Varanasi,Uttar Pradesh,2022,100,38,338,10.2
10110,Varanasi_Village_110,Varanasi,Uttar Pradesh,2023,231,20,323,6.7
10110,Varanasi_Village_110,Varanasi,Uttar Pradesh,2024,57,29,348,4.7
10110,Varanasi_Village_110,Varanasi,Uttar Pradesh,2025,76,16,336,12.4
10111,Varanasi_Village_111,Varanasi,Uttar Pradesh,2022,76,11,210,5.5
10111,Varanasi_Village_111,Varanasi,Uttar Pradesh,2023,275,21,313,4.2
10111,Varanasi_Village_111,Varanasi,Uttar Pradesh,2024,70,15,237,8.6
10111,Varanasi_Village_111,Varanasi,Uttar Pradesh,2025,79,10,358,11.0
10112,Varanasi_Village_112,Varanasi,Uttar Pradesh,2022,146,27,348,9.3
10112,Varanasi_Village_112,Varanasi,Uttar Pradesh,2023,77,31,279,4.6
10112,Varanasi_Village_112,Varanasi,Uttar Pradesh,2024,160,10,322,10.9
10112,Varanasi_Village_112,Varanasi,Uttar Pradesh,2025,241,6,348,10.0
10113,Varanasi_Village_113,Varanasi,Uttar Pradesh,2022,274,26,298,11.7
10113,Varanasi_Village_113,Varanasi,Uttar Pradesh,2023,246,24,298,6.3
10113,Varanasi_Village_113,Varanasi,Uttar Pradesh,2024,110,29,302,12.1
10113,Varanasi_Village_113,Varanasi,Uttar Pradesh,2025,97,19,389,8.3
10114,Varanasi_Village_114,Varanasi,Uttar Pradesh,2022,196,33,258,10.1
10114,Varanasi_Village_114,Varanasi,Uttar Pradesh,2023,53,12,245,9.8
10114,Varanasi_Village_114,Varanasi,Uttar Pradesh,2024,84,37,293,6.7
10114,Varanasi_Village_114,Varanasi,Uttar Pradesh,2025,241,26,292,5.9
10115,Varanasi_Village_115,Varanasi,Uttar Pradesh,2022,98,9,222,4.6
10115,Varanasi_Village_115,Varanasi,Uttar Pradesh,2023,66,22,269,8.3
10115,Varanasi_Village_115,Varanasi,Uttar Pradesh,2024,221,34,236,8.8
10115,Varanasi_Village_115,Varanasi,Uttar Pradesh,2025,269,35,356,11.1
10116,Varanasi_Village_116,Varanasi,Uttar Pradesh,2022,207,14,305,5.2
10116,Varanasi_Village_116,Varanasi,Uttar Pradesh,2023,270,19,312,13.8
10116,Varanasi_Village_116,Varanasi,Uttar Pradesh,2024,95,22,241,6.5
10116,Varanasi_Village_116,Varanasi,Uttar Pradesh,2025,166,27,304,7.2
10117,Varanasi_Village_117,Varanasi,Uttar Pradesh,2022,55,37,251,5.0
10117,Varanasi_Village_117,Varanasi,Uttar Pradesh,2023,148,20,354,11.0
10117,Varanasi_Village_117,Varanasi,Uttar Pradesh,2024,173,39,370,11.1
10117,Varanasi_Village_117,Varanasi,Uttar Pradesh,2025,282,38,316,13.1
10118,Varanasi_Village_118,Varanasi,Uttar Pradesh,2022,86,32,324,8.0
10118,Varanasi_Village_118,Varanasi,Uttar Pradesh,2023,73,6,274,6.8
10118,Varanasi_Village_118,Varanasi,Uttar Pradesh,2024,142,34,260,11.3
10118,Varanasi_Village_118,Varanasi,Uttar Pradesh,2025,290,17,321,10.7
10119,Varanasi_Village_119,Varanasi,Uttar Pradesh,2022,95,20,275,14.3
10119,Varanasi_Village_119,Varanasi,Uttar Pradesh,2023,230,9,275,6.3
10119,Varanasi_Village_119,Varanasi,Uttar Pradesh,2024,144,32,231,11.1
10119,Varanasi_Village_119,Varanasi,Uttar Pradesh,2025,148,24,365,4.0
10120,Varanasi_Village_120,Varanasi,Uttar Pradesh,2022,237,28,258,9.5
10120,Varanasi_Village_120,Varanasi,Uttar Pradesh,2023,274,31,254,5.4
10120,Varanasi_Village_120,Varanasi,Uttar Pradesh,2024,165,34,261,10.6
10120,Varanasi_Village_120,Varanasi,Uttar Pradesh,2025,240,31,282,9.6
10121,Varanasi_Village_121,Varanasi,Uttar Pradesh,2022,262,30,291,5.0
10121,Varanasi_Village_121,Varanasi,Uttar Pradesh,2023,209,11,302,7.5
10121,Varanasi_Village_121,Varanasi,Uttar Pradesh,2024,264,9,370,7.8
10121,Varanasi_Village_121,Varanasi,Uttar Pradesh,2025,210,27,329,5.9
10122,Varanasi_Village_122,Varanasi,Uttar Pradesh,2022,116,32,275,4.9
10122,Varanasi_Village_122,Varanasi,Uttar Pradesh,2023,177,38,342,7.4
10122,Varanasi_Village_122,Varanasi,Uttar Pradesh,2024,67,19,242,12.0
10122,Varanasi_Village_122,Varanasi,Uttar Pradesh,2025,74,36,283,7.1
10123,Varanasi_Village_123,Varanasi,Uttar Pradesh,2022,283,30,222,7.9
10123,Varanasi_Village_123,Varanasi,Uttar Pradesh,2023,272,35,324,14.0
10123,Varanasi_Village_123,Varanasi,Uttar Pradesh,2024,103,23,336,4.1
10123,Varanasi_Village_123,Varanasi,Uttar Pradesh,2025,107,13,336,11.4
10124,Varanasi_Village_124,Varanasi,Uttar Pradesh,2022,116,33,341,9.6
10124,Varanasi_Village_124,Varanasi,Uttar Pradesh,2023,153,8,359,14.0
10124,Varanasi_Village_124,Varanasi,Uttar Pradesh,2024,223,7,253,7.8
10124,Varanasi_Village_124,Varanasi,Uttar Pradesh,2025,73,33,278,10.7
10125,Varanasi_Village_125,Varanasi,Uttar Pradesh,2022,163,15,311,5.2
10125,Varanasi_Village_125,Varanasi,Uttar Pradesh,2023,81,37,352,13.9
10125,Varanasi_Village_125,Varanasi,Uttar Pradesh,2024,224,15,347,7.3
10125,Varanasi_Village_125,Varanasi,Uttar Pradesh,2025,135,31,393,8.8
10126,Gorakhpur_Village_1,Gorakhpur,Uttar Pradesh,2022,200,37,206,6.0
10126,Gorakhpur_Village_1,Gorakhpur,Uttar Pradesh,2023,243,25,304,14.0
10126,Gorakhpur_Village_1,Gorakhpur,Uttar Pradesh,2024,176,35,242,10.8
10126,Gorakhpur_Village_1,Gorakhpur,Uttar Pradesh,2025,204,6,324,3.9
10127,Gorakhpur_Village_2,Gorakhpur,Uttar Pradesh,2022,283,31,229,6.1
10127,Gorakhpur_Village_2,Gorakhpur,Uttar Pradesh,2023,179,15,347,8.3
10127,Gorakhpur_Village_2,Gorakhpur,Uttar Pradesh,2024,267,22,245,6.0
10127,Gorakhpur_Village_2,Gorakhpur,Uttar Pradesh,2025,66,5,394,6.5
10128,Gorakhpur_Village_3,Gorakhpur,Uttar Pradesh,2022,153,39,239,15.0
10128,Gorakhpur_Village_3,Gorakhpur,Uttar Pradesh,2023,210,39,251,11.0
10128,Gorakhpur_Village_3,Gorakhpur,Uttar Pradesh,2024,186,35,307,13.4
10128,Gorakhpur_Village_3,Gorakhpur,Uttar Pradesh,2025,92,32,260,7.9
10129,Gorakhpur_Village_4,Gorakhpur,Uttar Pradesh,2022,295,5,242,12.0
10129,Gorakhpur_Village_4,Gorakhpur,Uttar Pradesh,2023,225,29,277,8.9
10129,Gorakhpur_Village_4,Gorakhpur,Uttar Pradesh,2024,88,24,244,7.1
10129,Gorakhpur_Village_4,Gorakhpur,Uttar Pradesh,2025,270,7,381,8.8
10130,Gorakhpur_Village_5,Gorakhpur,Uttar Pradesh,2022,219,6,264,9.0
10130,Gorakhpur_Village_5,Gorakhpur,Uttar Pradesh,2023,296,22,258,14.4
10130,Gorakhpur_Village_5,Gorakhpur,Uttar Pradesh,2024,75,14,249,8.9
10130,Gorakhpur_Village_5,Gorakhpur,Uttar Pradesh,2025,148,9,363,11.8
10131,Gorakhpur_Village_6,Gorakhpur,Uttar Pradesh,2022,99,13,311,11.5
10131,Gorakhpur_Village_6,Gorakhpur,Uttar Pradesh,2023,202,6,337,9.1
10131,Gorakhpur_Village_6,Gorakhpur,Uttar Pradesh,2024,201,38,309,8.7
10131,Gorakhpur_Village_6,Gorakhpur,Uttar Pradesh,2025,62,35,344,6.9
10132,Gorakhpur_Village_7,Gorakhpur,Uttar Pradesh,2022,109,14,205,5.6
10132,Gorakhpur_Village_7,Gorakhpur,Uttar Pradesh,2023,299,16,297,12.1
10132,Gorakhpur_Village_7,Gorakhpur,Uttar Pradesh,2024,184,25,260,13.3
10132,Gorakhpur_Village_7,Gorakhpur,Uttar Pradesh,2025,106,10,310,5.6
10133,Gorakhpur_Village_8,Gorakhpur,Uttar Pradesh,2022,85,7,217,14.2
10133,Gorakhpur_Village_8,Gorakhpur,Uttar Pradesh,2023,222,14,242,6.5
10133,Gorakhpur_Village_8,Gorakhpur,Uttar Pradesh,2024,69,9,297,9.3
10133,Gorakhpur_Village_8,Gorakhpur,Uttar Pradesh,2025,114,30,358,6.9
10134,Gorakhpur_Village_9,Gorakhpur,Uttar Pradesh,2022,57,25,257,5.7
10134,Gorakhpur_Village_9,Gorakhpur,Uttar Pradesh,2023,287,30,343,4.7
10134,Gorakhpur_Village_9,Gorakhpur,Uttar Pradesh,2024,193,30,268,7.5
10134,Gorakhpur_Village_9,Gorakhpur,Uttar Pradesh,2025,191,12,350,3.8
10135,Gorakhpur_Village_10,Gorakhpur,Uttar Pradesh,2022,253,9,200,5.6
10135,Gorakhpur_Village_10,Gorakhpur,Uttar Pradesh,2023,164,19,289,5.6
10135,Gorakhpur_Village_10,Gorakhpur,Uttar Pradesh,2024,264,20,317,3.7
10135,Gorakhpur_Village_10,Gorakhpur,Uttar Pradesh,2025,192,5,386,4.9
10136,Gorakhpur_Village_11,Gorakhpur,Uttar Pradesh,2022,141,20,349,10.6
10136,Gorakhpur_Village_11,Gorakhpur,Uttar Pradesh,2023,147,7,274,12.7
10136,Gorakhpur_Village_11,Gorakhpur,Uttar Pradesh,2024,115,35,359,5.7
10136,Gorakhpur_Village_11,Gorakhpur,Uttar Pradesh,2025,81,17,354,4.1
10137,Gorakhpur_Village_12,Gorakhpur,Uttar Pradesh,2022,264,20,218,12.2
10137,Gorakhpur_Village_12,Gorakhpur,Uttar Pradesh,2023,240,25,276,4.2
10137,Gorakhpur_Village_12,Gorakhpur,Uttar Pradesh,2024,135,6,300,11.4
10137,Gorakhpur_Village_12,Gorakhpur,Uttar Pradesh,2025,100,31,355,4.7
10138,Gorakhpur_Village_13,Gorakhpur,Uttar Pradesh,2022,202,30,332,6.9
10138,Gorakhpur_Village_13,Gorakhpur,Uttar Pradesh,2023,235,29,286,5.4
10138,Gorakhpur_Village_13,Gorakhpur,Uttar Pradesh,2024,112,15,307,6.3
10138,Gorakhpur_Village_13,Gorakhpur,Uttar Pradesh,2025,239,12,344,11.7
10139,Gorakhpur_Village_14,Gorakhpur,Uttar Pradesh,2022,174,12,270,5.9
10139,Gorakhpur_Village_14,Gorakhpur,Uttar Pradesh,2023,199,37,221,14.5
10139,Gorakhpur_Village_14,Gorakhpur,Uttar Pradesh,2024,107,11,279,7.1
10139,Gorakhpur_Village_14,Gorakhpur,Uttar Pradesh,2025,107,25,290,13.0
10140,Gorakhpur_Village_15,Gorakhpur,Uttar Pradesh,2022,135,12,271,6.5
10140,Gorakhpur_Village_15,Gorakhpur,Uttar Pradesh,2023,98,25,290,6.1
10140,Gorakhpur_Village_15,Gorakhpur,Uttar Pradesh,2024,229,24,303,9.6
10140,Gorakhpur_Village_15,Gorakhpur,Uttar Pradesh,2025,219,12,386,3.8
10141,Gorakhpur_Village_16,Gorakhpur,Uttar Pradesh,2022,119,35,272,12.9
10141,Gorakhpur_Village_16,Gorakhpur,Uttar Pradesh,2023,64,33,316,8.7
10141,Gorakhpur_Village_16,Gorakhpur,Uttar Pradesh,2024,103,13,323,11.0
10141,Gorakhpur_Village_16,Gorakhpur,Uttar Pradesh,2025,284,19,313,5.1
10142,Gorakhpur_Village_17,Gorakhpur,Uttar Pradesh,2022,237,34,264,11.2
10142,Gorakhpur_Village_17,Gorakhpur,Uttar Pradesh,2023,150,30,276,10.3
10142,Gorakhpur_Village_17,Gorakhpur,Uttar Pradesh,2024,274,14,249,11.6
10142,Gorakhpur_Village_17,Gorakhpur,Uttar Pradesh,2025,57,33,288,6.4
10143,Gorakhpur_Village_18,Gorakhpur,Uttar Pradesh,2022,102,20,261,14.3
10143,Gorakhpur_Village_18,Gorakhpur,Uttar Pradesh,2023,109,24,321,14.2
10143,Gorakhpur_Village_18,Gorakhpur,Uttar Pradesh,2024,285,26,354,12.8
10143,Gorakhpur_Village_18,Gorakhpur,Uttar Pradesh,2025,157,11,289,9.3
10144,Gorakhpur_Village_19,Gorakhpur,Uttar Pradesh,2022,54,27,210,8.9
10144,Gorakhpur_Village_19,Gorakhpur,Uttar Pradesh,2023,152,33,302,4.7
10144,Gorakhpur_Village_19,Gorakhpur,Uttar Pradesh,2024,245,20,275,13.6
10144,Gorakhpur_Village_19,Gorakhpur,Uttar Pradesh,2025,55,32,356,13.3
10145,Gorakhpur_Village_20,Gorakhpur,Uttar Pradesh,2022,158,35,280,4.7
10145,Gorakhpur_Village_20,Gorakhpur,Uttar Pradesh,2023,273,18,246,7.8
10145,Gorakhpur_Village_20,Gorakhpur,Uttar Pradesh,2024,165,37,327,12.9
10145,Gorakhpur_Village_20,Gorakhpur,Uttar Pradesh,2025,143,13,249,4.1
10146,Gorakhpur_Village_21,Gorakhpur,Uttar Pradesh,2022,96,31,228,6.6
10146,Gorakhpur_Village_21,Gorakhpur,Uttar Pradesh,2023,148,28,262,14.4
10146,Gorakhpur_Village_21,Gorakhpur,Uttar Pradesh,2024,104,17,245,12.6
10146,Gorakhpur_Village_21,Gorakhpur,Uttar Pradesh,2025,217,30,316,12.9
10147,Gorakhpur_Village_22,Gorakhpur,Uttar Pradesh,2022,101,33,228,6.0
10147,Gorakhpur_Village_22,Gorakhpur,Uttar Pradesh,2023,193,32,260,6.3
10147,Gorakhpur_Village_22,Gorakhpur,Uttar Pradesh,2024,62,32,252,10.1
10147,Gorakhpur_Village_22,Gorakhpur,Uttar Pradesh,2025,163,12,338,8.6
10148,Gorakhpur_Village_23,Gorakhpur,Uttar Pradesh,2022,173,27,313,7.6
10148,Gorakhpur_Village_23,Gorakhpur,Uttar Pradesh,2023,155,33,248,13.4
10148,Gorakhpur_Village_23,Gorakhpur,Uttar Pradesh,2024,207,9,346,13.2
10148,Gorakhpur_Village_23,Gorakhpur,Uttar Pradesh,2025,196,11,273,6.4
10149,Gorakhpur_Village_24,Gorakhpur,Uttar Pradesh,2022,194,31,208,6.1
10149,Gorakhpur_Village_24,Gorakhpur,Uttar Pradesh,2023,169,6,253,5.7
10149,Gorakhpur_Village_24,Gorakhpur,Uttar Pradesh,2024,112,29,364,8.8
10149,Gorakhpur_Village_24,Gorakhpur,Uttar Pradesh,2025,68,13,354,4.7
10150,Gorakhpur_Village_25,Gorakhpur,Uttar Pradesh,2022,141,31,268,9.5
10150,Gorakhpur_Village_25,Gorakhpur,Uttar Pradesh,2023,107,5,350,9.0
10150,Gorakhpur_Village_25,Gorakhpur,Uttar Pradesh,2024,232,27,325,13.0
10150,Gorakhpur_Village_25,Gorakhpur,Uttar Pradesh,2025,139,14,363,6.4
10151,Gorakhpur_Village_26,Gorakhpur,Uttar Pradesh,2022,278,29,317,10.4
10151,Gorakhpur_Village_26,Gorakhpur,Uttar Pradesh,2023,267,7,232,11.9
10151,Gorakhpur_Village_26,Gorakhpur,Uttar Pradesh,2024,166,10,331,10.0
10151,Gorakhpur_Village_26,Gorakhpur,Uttar Pradesh,2025,111,10,354,13.3
10152,Gorakhpur_Village_27,Gorakhpur,Uttar Pradesh,2022,72,6,281,10.8
10152,Gorakhpur_Village_27,Gorakhpur,Uttar Pradesh,2023,176,22,319,13.6
10152,Gorakhpur_Village_27,Gorakhpur,Uttar Pradesh,2024,186,27,245,6.3
10152,Gorakhpur_Village_27,Gorakhpur,Uttar Pradesh,2025,189,6,265,9.2
10153,Gorakhpur_Village_28,Gorakhpur,Uttar Pradesh,2022,294,16,337,10.2
10153,Gorakhpur_Village_28,Gorakhpur,Uttar Pradesh,2023,178,26,320,14.5
10153,Gorakhpur_Village_28,Gorakhpur,Uttar Pradesh,2024,107,24,361,5.8
10153,Gorakhpur_Village_28,Gorakhpur,Uttar Pradesh,2025,171,28,288,4.8
10154,Gorakhpur_Village_29,Gorakhpur,Uttar Pradesh,2022,50,24,322,10.9
10154,Gorakhpur_Village_29,Gorakhpur,Uttar Pradesh,2023,288,5,350,6.4
10154,Gorakhpur_Village_29,Gorakhpur,Uttar Pradesh,2024,83,5,340,10.4
10154,Gorakhpur_Village_29,Gorakhpur,Uttar Pradesh,2025,145,21,361,13.5
10155,Gorakhpur_Village_30,Gorakhpur,Uttar Pradesh,2022,175,5,325,14.4
10155,Gorakhpur_Village_30,Gorakhpur,Uttar Pradesh,2023,167,34,233,6.5
10155,Gorakhpur_Village_30,Gorakhpur,Uttar Pradesh,2024,97,7,293,5.5
10155,Gorakhpur_Village_30,Gorakhpur,Uttar Pradesh,2025,138,15,284,9.2
10156,Gorakhpur_Village_31,Gorakhpur,Uttar Pradesh,2022,281,28,250,10.7
10156,Gorakhpur_Village_31,Gorakhpur,Uttar Pradesh,2023,286,26,351,11.1
10156,Gorakhpur_Village_31,Gorakhpur,Uttar Pradesh,2024,166,30,285,11.5
10156,Gorakhpur_Village_31,Gorakhpur,Uttar Pradesh,2025,178,17,325,9.6
10157,Gorakhpur_Village_32,Gorakhpur,Uttar Pradesh,2022,65,5,342,5.7
10157,Gorakhpur_Village_32,Gorakhpur,Uttar Pradesh,2023,238,28,284,12.4
10157,Gorakhpur_Village_32,Gorakhpur,Uttar Pradesh,2024,280,14,357,4.5
10157,Gorakhpur_Village_32,Gorakhpur,Uttar Pradesh,2025,241,39,370,3.5
10158,Gorakhpur_Village_33,Gorakhpur,Uttar Pradesh,2022,240,28,260,12.6
10158,Gorakhpur_Village_33,Gorakhpur,Uttar Pradesh,2023,118,32,294,9.9
10158,Gorakhpur_Village_33,Gorakhpur,Uttar Pradesh,2024,71,20,350,11.0
10158,Gorakhpur_Village_33,Gorakhpur,Uttar Pradesh,2025,142,20,345,7.3
10159,Gorakhpur_Village_34,Gorakhpur,Uttar Pradesh,2022,296,21,276,4.6
