Village_ID,Year,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct
10193,2025,1,19.1,1,47.2
10194,2022,2,19.3,1,61.3
10194,2023,0,22.1,0,53.4
10194,2024,0,4.0,0,71.2
10194,2025,1,12.2,0,71.3
10195,2022,3,17.8,0,89.4
10195,2023,0,6.0,0,84.8
10195,2024,0,8.9,0,36.2
10195,2025,2,4.8,1,49.6
10196,2022,2,24.7,0,84.8
10196,2023,1,14.4,0,65.4
10196,2024,1,8.3,1,81.6
10196,2025,2,13.8,1,69.2
10197,2022,0,18.2,0,77.1
10197,2023,3,10.4,0,41.0
10197,2024,3,21.9,1,80.3
10197,2025,1,16.7,0,91.2
10198,2022,2,13.0,1,45.9
10198,2023,0,16.7,0,55.1
10198,2024,3,16.2,1,71.4
10198,2025,3,4.0,1,91.1
10199,2022,3,22.6,0,84.5
10199,2023,0,20.0,0,65.1
10199,2024,0,17.1,0,75.5
10199,2025,1,5.0,0,91.4
10200,2022,1,7.7,0,43.9
10200,2023,2,7.1,1,82.5
10200,2024,2,3.9,1,51.7
10200,2025,2,19.3,1,73.9
10201,2022,2,22.0,1,86.1
10201,2023,2,5.3,1,63.7
10201,2024,1,15.6,0,41.6
10201,2025,0,5.4,0,92.7
10202,2022,3,5.3,0,65.1
10202,2023,0,9.3,1,37.3
10202,2024,1,10.8,0,36.6
10202,2025,3,0.9,1,54.7
10203,2022,3,11.5,0,37.2
10203,2023,0,17.5,1,70.7
10203,2024,3,6.6,0,71.8
10203,2025,1,10.2,0,89.5
10204,2022,3,22.8,0,60.8
10204,2023,0,4.1,1,48.2
10204,2024,0,17.7,0,39.0
10204,2025,2,8.2,0,39.6
10205,2022,1,15.8,0,85.5
10205,2023,3,8.1,0,41.7
10205,2024,3,13.6,1,66.0
10205,2025,3,15.1,1,86.7
10206,2022,0,9.0,0,85.7
10206,2023,1,10.4,0,45.1
10206,2024,3,13.3,1,49.9
10206,2025,1,8.8,1,49.8
10207,2022,3,10.9,1,39.5
10207,2023,2,12.5,0,60.3
10207,2024,2,7.8,1,74.2
10207,2025,2,6.5,1,81.4
10208,2022,0,17.2,1,49.6
10208,2023,3,13.0,0,70.4
10208,2024,0,15.5,1,36.1
10208,2025,0,17.2,0,92.3
10209,2022,0,23.9,0,82.2
10209,2023,2,6.5,0,65.6
10209,2024,1,14.5,1,50.6
10209,2025,1,12.1,1,97.3
10210,2022,1,22.3,1,78.6
10210,2023,3,21.4,1,34.0
10210,2024,0,17.2,1,64.2
10210,2025,0,12.4,1,45.1
10211,2022,3,9.0,1,37.9
10211,2023,0,9.0,0,33.1
10211,2024,1,14.1,0,77.3
10211,2025,0,3.3,0,54.2
10212,2022,3,8.7,0,48.3
10212,2023,3,21.7,1,35.8
10212,2024,1,21.1,0,36.5
10212,2025,0,0.6,0,86.6
10213,2022,3,22.2,1,69.7
10213,2023,3,22.3,1,55.9
10213,2024,3,12.5,0,40.2
10213,2025,1,9.5,1,85.5
10214,2022,0,23.4,0,85.6
10214,2023,2,3.7,1,64.6
10214,2024,0,18.8,0,44.3
10214,2025,1,6.4,0,78.2
10215,2022,1,17.8,1,34.3
10215,2023,3,10.0,1,42.9
10215,2024,3,12.5,0,64.2
10215,2025,1,16.7,1,53.9
10216,2022,2,8.6,0,85.8
10216,2023,2,16.8,0,81.5
10216,2024,1,20.0,0,52.6
10216,2025,3,18.5,0,96.8
10217,2022,1,22.9,0,52.7
10217,2023,3,13.9,1,67.1
10217,2024,3,17.4,0,69.8
10217,2025,1,9.4,0,78.0
10218,2022,0,14.2,1,44.6
10218,2023,1,9.2,0,88.3
10218,2024,0,7.7,0,51.9
10218,2025,2,1.3,0,78.9
10219,2022,3,15.6,0,75.9
10219,2023,2,9.7,1,85.9
10219,2024,3,5.8,0,63.4
10219,2025,3,2.9,0,81.7
10220,2022,1,11.9,0,35.1
10220,2023,3,21.5,0,79.7
10220,2024,2,12.3,1,81.3
10220,2025,3,11.6,1,63.6
10221,2022,0,6.1,0,48.8
10221,2023,0,13.9,1,55.8
10221,2024,1,15.4,1,41.4
10221,2025,1,3.5,1,77.3
10222,2022,3,24.7,0,84.8
10222,2023,2,21.8,0,72.9
10222,2024,1,21.9,1,70.8
10222,2025,1,7.7,1,98.4
10223,2022,1,21.4,0,62.5
10223,2023,0,10.1,1,53.7
10223,2024,2,17.0,0,78.3
10223,2025,1,19.5,1,70.3
10224,2022,3,8.1,1,88.3
10224,2023,1,6.3,1,86.9
10224,2024,1,4.1,0,92.8
10224,2025,0,16.5,1,39.1
10225,2022,0,18.3,0,50.1
10225,2023,1,13.9,1,70.6
10225,2024,2,17.5,1,54.5
10225,2025,0,17.5,0,78.4
10226,2022,1,24.0,1,72.9
10226,2023,2,7.5,0,70.4
10226,2024,1,10.8,1,63.5
10226,2025,2,19.0,0,80.8
10227,2022,3,14.2,0,76.8
10227,2023,0,13.3,1,74.8
10227,2024,3,20.8,0,84.7
10227,2025,2,15.2,1,95.8
10228,2022,0,16.0,0,36.2
10228,2023,0,10.6,0,87.4
10228,2024,3,20.3,1,52.4
10228,2025,2,0.7,0,72.8
10229,2022,0,11.4,1,86.5
10229,2023,2,22.4,1,70.2
10229,2024,2,12.0,0,41.1
10229,2025,0,13.0,1,69.0
10230,2022,0,15.7,0,83.7
10230,2023,0,11.4,1,57.7
10230,2024,3,15.3,0,86.9
10230,2025,0,15.8,0,86.7
10231,2022,0,12.3,1,84.4
10231,2023,1,15.3,1,48.8
10231,2024,1,3.7,1,65.8
10231,2025,3,11.5,0,59.1
10232,2022,3,20.0,1,62.1
10232,2023,1,15.2,1,34.1
10232,2024,3,19.6,0,50.5
10232,2025,1,6.2,0,97.4
10233,2022,1,14.8,0,66.2
10233,2023,2,5.2,0,43.4
10233,2024,3,16.0,1,66.5
10233,2025,0,9.4,0,80.9
10234,2022,1,15.6,1,66.2
10234,2023,2,6.1,0,63.1
10234,2024,2,21.9,0,76.4
10234,2025,1,15.9,0,49.0
10235,2022,3,13.0,0,56.3
10235,2023,1,14.9,0,78.0
10235,2024,3,14.4,0,70.8
10235,2025,1,19.7,0,93.4
10236,2022,1,20.4,0,56.6
10236,2023,2,10.5,1,40.9
10236,2024,0,21.6,0,38.9
10236,2025,0,6.5,1,67.6
10237,2022,2,16.5,1,56.3
10237,2023,3,17.5,0,48.4
10237,2024,1,7.4,0,71.4
10237,2025,3,19.6,1,54.0
10238,2022,0,9.3,1,43.0
10238,2023,3,12.3,1,70.3
10238,2024,1,5.6,1,92.7
10238,2025,0,18.0,1,51.2
10239,2022,3,9.4,1,41.0
10239,2023,3,4.2,0,64.2
10239,2024,3,2.8,1,43.2
10239,2025,0,8.8,0,56.6
10240,2022,0,15.5,0,89.4
10240,2023,3,4.3,0,83.5
10240,2024,2,3.9,0,78.4
10240,2025,1,2.4,0,40.6
10241,2022,0,18.4,0,45.9
10241,2023,0,9.5,1,67.2
10241,2024,0,13.3,0,78.6
10241,2025,1,2.0,0,79.1
10242,2022,0,22.8,1,41.1
10242,2023,2,9.6,1,61.0
10242,2024,0,17.6,1,47.9
10242,2025,0,17.0,1,94.4
10243,2022,2,24.8,0,63.4
10243,2023,1,18.3,0,56.4
10243,2024,1,10.9,1,91.1
10243,2025,0,3.6,1,93.2
10244,2022,1,6.0,1,60.2
10244,2023,2,21.2,0,74.2
10244,2024,1,10.9,0,55.1
10244,2025,0,15.5,1,57.5
10245,2022,2,14.9,1,63.0
10245,2023,0,21.1,0,83.8
10245,2024,2,17.0,1,71.8
10245,2025,2,2.2,0,66.5
10246,2022,0,20.0,1,69.8
10246,2023,0,8.8,0,81.7
10246,2024,1,17.5,0,83.2
10246,2025,3,19.5,1,61.2
10247,2022,1,23.6,0,86.1
10247,2023,0,6.0,1,33.9
10247,2024,0,3.1,1,63.0
10247,2025,1,16.0,0,93.5
10248,2022,3,19.2,1,71.8
10248,2023,3,7.0,0,75.2
10248,2024,0,15.7,1,45.4
10248,2025,3,0.8,0,73.9
10249,2022,2,17.6,0,88.0
10249,2023,1,20.1,1,45.7
10249,2024,3,14.8,0,55.6
10249,2025,3,1.8,0,62.3
10250,2022,1,24.8,1,51.6
10250,2023,2,10.6,0,70.6
10250,2024,3,9.6,0,50.1
10250,2025,2,2.2,0,69.3
10251,2022,0,8.3,1,54.0
10251,2023,0,8.9,0,71.7
10251,2024,2,18.0,1,50.5
10251,2025,2,14.3,0,72.2
10252,2022,1,16.7,0,74.4
10252,2023,1,20.8,0,74.6
10252,2024,1,22.0,1,86.1
10252,2025,3,8.2,0,96.4
10253,2022,0,12.8,0,81.2
10253,2023,1,18.2,0,89.3
10253,2024,3,14.9,1,37.1
10253,2025,3,0.8,0,76.7
10254,2022,2,18.1,1,46.1
10254,2023,1,17.9,1,81.5
10254,2024,2,21.7,1,85.1
10254,2025,2,12.2,0,41.9
10255,2022,3,18.7,0,65.7
10255,2023,0,19.3,0,84.1
10255,2024,3,3.9,1,71.2
10255,2025,3,15.2,1,64.5
10256,2022,3,15.9,0,34.6
10256,2023,0,5.5,0,76.8
10256,2024,1,15.4,1,40.5
10256,2025,3,5.2,1,74.9
10257,2022,3,15.8,0,85.1
10257,2023,1,9.1,1,58.1
10257,2024,1,4.1,0,82.2
10257,2025,3,5.5,0,87.0
10258,2022,0,13.8,0,30.6
10258,2023,2,13.4,0,87.9
10258,2024,2,5.0,0,47.3
10258,2025,3,6.9,1,56.0
10259,2022,0,22.2,0,82.2
10259,2023,1,21.7,0,74.2
10259,2024,0,12.7,0,58.3
10259,2025,2,10.3,1,44.3
10260,2022,0,16.6,1,53.2
10260,2023,3,7.8,0,91.0
10260,2024,0,21.9,0,42.3
10260,2025,2,15.4,0,89.8
10261,2022,3,9.8,0,49.5
10261,2023,3,8.9,1,72.3
10261,2024,0,15.0,0,73.9
10261,2025,3,7.0,1,58.5
10262,2022,0,12.1,1,33.3
10262,2023,0,19.1,0,41.9
10262,2024,1,7.3,0,70.0
10262,2025,2,14.6,1,95.9
10263,2022,1,23.7,1,85.5
10263,2023,2,6.0,1,39.8
10263,2024,2,4.9,0,88.5
10263,2025,3,19.4,1,53.0
10264,2022,2,9.1,1,84.6
10264,2023,0,3.9,1,78.5
10264,2024,1,19.4,1,93.7
10264,2025,3,6.1,1,65.5
10265,2022,3,11.0,0,73.9
10265,2023,2,8.0,0,77.1
10265,2024,1,20.4,0,65.8
10265,2025,1,16.0,1,97.5
10266,2022,1,16.9,1,44.6
10266,2023,3,12.6,0,92.2
10266,2024,1,4.9,0,84.7
10266,2025,0,19.0,0,76.0
10267,2022,0,20.0,0,34.5
10267,2023,2,9.1,0,48.6
10267,2024,2,20.9,1,86.5
10267,2025,0,19.2,0,82.7
10268,2022,2,18.2,1,87.8
10268,2023,3,23.2,1,56.8
10268,2024,0,5.7,1,89.7
10268,2025,3,15.1,0,90.7
10269,2022,1,8.0,1,88.0
10269,2023,3,17.3,1,49.3
10269,2024,1,20.4,1,65.7
10269,2025,0,11.2,0,43.9
10270,2022,2,20.3,1,65.5
10270,2023,2,6.4,0,76.9
10270,2024,0,14.7,1,50.3
10270,2025,3,1.8,1,49.2
10271,2022,0,5.7,0,68.4
10271,2023,1,16.2,1,56.6
10271,2024,2,13.5,1,61.6
10271,2025,1,7.1,0,67.3
10272,2022,0,15.3,1,60.7
10272,2023,2,17.2,0,44.7
10272,2024,1,14.9,1,70.7
10272,2025,2,2.0,1,43.1
10273,2022,2,18.6,1,36.8
10273,2023,0,16.7,0,75.7
10273,2024,1,15.4,1,79.9
10273,2025,0,17.4,1,55.0
10274,2022,3,16.5,1,41.1
10274,2023,1,22.3,1,36.2
10274,2024,0,21.6,0,61.1
10274,2025,0,15.5,0,69.5
10275,2022,3,12.2,0,84.0
10275,2023,0,6.4,1,33.1
10275,2024,3,18.4,1,60.4
10275,2025,1,3.4,1,64.2
10276,2022,3,7.9,0,83.2
10276,2023,3,21.9,1,44.8
10276,2024,0,13.2,0,40.0
10276,2025,2,6.4,0,61.9
10277,2022,0,24.3,0,66.7
10277,2023,2,17.6,0,84.5
10277,2024,1,12.7,1,52.1
10277,2025,2,7.1,0,54.1
10278,2022,3,18.5,0,49.6
10278,2023,2,18.1,1,40.1
10278,2024,2,16.2,0,94.6
10278,2025,3,4.4,0,71.4
10279,2022,2,18.9,0,46.3
10279,2023,2,15.1,0,54.7
10279,2024,1,19.0,1,88.0
10279,2025,1,13.0,1,79.4
10280,2022,1,7.9,0,63.2
10280,2023,3,9.9,1,76.5
10280,2024,1,16.9,0,81.3
10280,2025,1,15.3,0,50.7
10281,2022,3,9.5,1,39.5
10281,2023,3,10.6,0,91.0
10281,2024,3,2.3,1,47.1
10281,2025,3,7.1,1,66.9
10282,2022,1,5.5,0,89.0
10282,2023,0,21.0,1,58.0
10282,2024,2,15.3,1,66.9
10282,2025,1,19.9,0,86.9
10283,2022,0,22.8,1,50.4
10283,2023,1,15.6,0,58.9
10283,2024,1,12.1,1,55.9
10283,2025,3,18.2,1,56.2
10284,2022,0,11.0,1,58.3
10284,2023,1,8.0,0,77.8
10284,2024,2,10.2,1,88.0
10284,2025,3,1.6,0,67.2
10285,2022,2,11.0,0,49.3
10285,2023,0,5.2,0,87.7
10285,2024,1,3.1,0,56.2
10285,2025,2,11.5,0,85.5
10286,2022,0,19.2,0,74.9
10286,2023,3,14.2,1,36.0
10286,2024,2,3.4,1,46.7
10286,2025,0,8.4,1,73.4
10287,2022,0,7.2,1,82.1
10287,2023,2,16.5,0,68.6
10287,2024,1,18.5,0,80.6
10287,2025,0,2.8,0,83.1
10288,2022,2,6.3,1,59.7
10288,2023,3,11.6,1,66.6
10288,2024,2,8.1,0,40.3
10288,2025,2,5.7,1,94.7
10289,2022,0,9.2,1,70.5
10289,2023,3,9.8,1,42.3
10289,2024,1,21.3,0,50.6
10289,2025,2,17.7,0,39.3
10290,2022,3,17.0,0,45.8
10290,2023,3,19.5,1,52.0
10290,2024,2,2.3,1,77.0
10290,2025,0,2.7,1,67.6
10291,2022,1,10.8,0,80.6
10291,2023,0,16.4,1,38.2
10291,2024,1,19.7,0,78.4
10291,2025,3,5.1,0,91.5
10292,2022,3,7.8,0,55.3
10292,2023,0,20.5,1,50.3
10292,2024,1,10.2,0,62.7
10292,2025,2,14.5,0,86.3
10293,2022,0,16.0,0,85.1
10293,2023,1,7.0,0,36.9
10293,2024,2,16.0,1,67.7
10293,2025,2,8.9,1,77.4
10294,2022,1,10.8,0,31.0
10294,2023,3,21.6,0,43.9
10294,2024,0,2.1,0,39.8
10294,2025,2,8.6,0,56.4
10295,2022,3,11.0,0,42.3
10295,2023,1,4.6,1,62.2
10295,2024,0,3.6,1,75.3
10295,2025,2,3.9,1,89.5
10296,2022,3,15.1,1,48.3
10296,2023,1,9.2,1,36.0
10296,2024,3,18.8,0,36.2
10296,2025,2,5.3,0,89.7
10297,2022,0,19.4,0,82.7
10297,2023,0,7.7,1,39.1
10297,2024,2,2.9,1,36.6
10297,2025,0,5.8,0,87.0
10298,2022,0,21.8,1,68.4
10298,2023,3,5.1,0,66.4
10298,2024,1,8.9,0,68.0
10298,2025,2,0.7,0,85.4
10299,2022,2,17.6,1,47.6
10299,2023,3,22.4,1,56.3
10299,2024,3,9.7,1,40.7
10299,2025,1,12.0,1,73.0
10300,2022,0,14.0,0,87.6
10300,2023,2,23.0,0,50.0
10300,2024,2,16.7,0,91.8
10300,2025,1,1.4,1,82.8
10301,2022,3,7.2,1,44.0
10301,2023,3,12.9,0,72.8
10301,2024,0,14.6,1,58.0
10301,2025,1,6.3,1,46.3
10302,2022,2,18.5,1,35.6
10302,2023,0,15.0,1,34.0
10302,2024,0,10.7,1,83.9
10302,2025,1,12.1,1,92.1
10303,2022,0,23.3,0,59.0
10303,2023,2,8.4,0,64.2
10303,2024,2,17.8,1,77.5
10303,2025,2,0.7,0,81.1
10304,2022,3,6.7,0,49.4
10304,2023,0,22.5,0,42.6
10304,2024,0,16.0,1,61.8
10304,2025,2,13.2,0,80.8
10305,2022,3,11.7,1,78.3
10305,2023,1,7.2,0,38.3
10305,2024,2,9.6,1,71.3
10305,2025,1,12.5,1,42.2
10306,2022,2,17.7,1,79.5
10306,2023,1,6.9,0,73.0
10306,2024,3,10.9,1,77.8
10306,2025,1,11.8,0,84.7
10307,2022,0,24.2,1,59.7
10307,2023,1,14.5,0,50.9
10307,2024,3,13.6,1,83.1
10307,2025,0,15.8,0,85.6
10308,2022,2,13.4,1,38.1
10308,2023,1,11.2,1,87.2
10308,2024,3,13.8,1,49.3
10308,2025,3,16.2,0,57.4
10309,2022,1,17.8,0,43.0
10309,2023,3,7.2,0,90.9
10309,2024,2,10.0,0,54.0
10309,2025,3,10.8,0,97.3
10310,2022,2,15.5,1,68.3
10310,2023,1,10.3,0,43.6
10310,2024,3,12.4,1,69.2
10310,2025,1,14.0,0,91.9
10311,2022,0,14.4,0,63.7
10311,2023,0,12.5,1,41.0
10311,2024,1,18.0,0,53.2
10311,2025,1,15.6,0,52.5
10312,2022,2,13.4,1,37.6
10312,2023,2,23.4,0,52.6
10312,2024,0,3.3,0,75.7
10312,2025,3,7.0,0,62.0
10313,2022,0,5.7,1,56.6
10313,2023,3,20.3,1,52.2
10313,2024,2,17.1,1,95.7
10313,2025,2,14.2,0,74.2
10314,2022,2,9.3,1,80.0
10314,2023,3,17.7,0,59.5
10314,2024,2,9.1,1,46.1
10314,2025,3,17.9,0,89.8
10315,2022,3,9.0,0,75.8
10315,2023,3,7.9,0,52.8
10315,2024,3,21.2,0,72.4
10315,2025,2,10.8,1,44.6
10316,2022,2,13.9,1,31.6
10316,2023,0,10.5,1,81.9
10316,2024,2,18.6,1,92.5
10316,2025,3,7.6,0,59.6
10317,2022,1,12.1,1,65.9
10317,2023,3,6.0,1,76.0
10317,2024,1,12.4,1,80.8
10317,2025,3,19.0,1,67.9
10318,2022,1,24.2,0,66.8
10318,2023,1,23.4,1,72.4
10318,2024,0,11.5,0,42.2
10318,2025,1,16.0,1,77.7
10319,2022,0,16.1,1,60.7
10319,2023,3,14.5,0,55.7
10319,2024,3,18.1,1,51.7
10319,2025,1,17.2,1,77.3
10320,2022,3,5.4,1,40.0
10320,2023,2,22.4,0,81.7
10320,2024,2,18.5,0,46.3
10320,2025,2,14.9,0,85.3
10321,2022,3,22.0,1,79.0
10321,2023,2,14.2,1,89.4
10321,2024,0,17.5,0,63.8
10321,2025,3,12.5,1,42.8
10322,2022,2,15.9,1,70.7
10322,2023,3,7.7,0,50.0
10322,2024,2,18.9,1,41.6
10322,2025,0,18.2,0,90.3
10323,2022,1,24.4,0,38.4
10323,2023,0,5.9,1,63.4
10323,2024,1,7.8,0,83.3
10323,2025,2,14.2,0,50.9
10324,2022,0,22.1,1,83.8
10324,2023,1,18.5,0,52.9
10324,2024,0,11.1,0,59.8
10324,2025,3,15.0,1,46.9
10325,2022,1,6.4,0,68.7
10325,2023,2,16.8,0,62.7
10325,2024,3,2.2,0,94.4
10325,2025,2,1.5,1,80.9
10326,2022,2,20.1,0,75.5
10326,2023,3,13.1,1,44.9
10326,2024,1,3.2,1,78.8
10326,2025,3,10.1,0,72.4
10327,2022,2,6.3,0,54.2
10327,2023,0,10.4,1,80.0
10327,2024,1,5.1,0,94.7
10327,2025,0,4.9,0,44.7
10328,2022,1,8.9,1,77.3
10328,2023,1,10.9,0,88.2
10328,2024,0,4.2,0,54.9
10328,2025,2,11.1,1,60.8
10329,2022,3,13.1,0,77.7
10329,2023,0,20.3,1,90.2
10329,2024,2,18.5,1,92.3
10329,2025,0,17.0,1,42.3
10330,2022,3,14.4,1,82.3
10330,2023,3,9.3,1,68.2
10330,2024,1,10.3,1,61.3
10330,2025,0,14.2,0,89.7
10331,2022,0,15.6,1,78.0
10331,2023,1,16.0,0,63.6
10331,2024,2,15.9,0,60.6
10331,2025,2,18.9,0,67.3
10332,2022,1,23.9,1,49.1
10332,2023,2,20.3,1,73.8
10332,2024,2,3.3,1,89.5
10332,2025,2,20.1,0,54.0
10333,2022,1,19.1,0,79.5
10333,2023,3,17.4,1,54.6
10333,2024,1,2.5,0,43.9
10333,2025,0,10.1,1,41.4
10334,2022,0,17.5,1,58.8
10334,2023,0,9.1,1,67.1
10334,2024,2,3.7,0,36.4
10334,2025,0,11.1,1,78.2
10335,2022,2,13.9,1,61.1
10335,2023,2,4.4,1,92.8
10335,2024,2,12.4,0,42.3
10335,2025,0,2.7,0,81.3
10336,2022,0,13.5,0,43.0
10336,2023,0,8.9,0,45.4
10336,2024,2,21.4,0,37.1
10336,2025,2,1.2,0,39.4
10337,2022,3,16.2,0,41.2
10337,2023,3,6.5,1,43.5
10337,2024,1,8.4,1,36.0
10337,2025,1,4.2,0,82.0
10338,2022,2,24.9,0,60.2
10338,2023,1,4.1,0,56.8
10338,2024,3,12.8,1,42.2
10338,2025,3,12.7,1,59.0
10339,2022,2,20.4,0,58.2
10339,2023,1,16.0,1,92.9
10339,2024,2,6.6,1,66.6
10339,2025,1,12.5,0,40.2
10340,2022,2,24.5,0,42.5
10340,2023,3,20.5,0,54.3
10340,2024,0,11.1,1,63.4
10340,2025,1,10.0,1,79.5
10341,2022,2,7.7,1,65.4
10341,2023,3,14.9,1,63.6
10341,2024,3,7.6,1,86.3
10341,2025,3,2.7,1,50.8
10342,2022,0,14.5,1,34.7
10342,2023,2,4.4,0,83.3
10342,2024,0,4.4,1,63.7
10342,2025,2,4.9,1,72.2
10343,2022,3,24.8,1,80.2
10343,2023,2,19.7,1,89.7
10343,2024,3,12.8,1,69.1
10343,2025,2,5.2,0,87.7
10344,2022,1,15.4,1,62.7
10344,2023,0,16.5,1,35.0
10344,2024,0,2.1,0,93.4
10344,2025,0,20.3,0,88.1
10345,2022,1,17.5,0,75.2
10345,2023,1,23.3,0,59.5
10345,2024,3,11.4,1,92.6
10345,2025,3,13.0,0,68.4
10346,2022,0,14.2,1,73.2
10346,2023,1,3.7,1,39.0
10346,2024,1,19.0,1,49.1
10346,2025,0,9.5,0,64.5
10347,2022,2,14.4,0,64.9
10347,2023,3,10.7,0,81.3
10347,2024,3,10.7,0,50.5
10347,2025,2,15.0,0,85.5
10348,2022,0,19.0,0,83.4
10348,2023,1,19.7,0,82.1
10348,2024,3,21.5,0,73.3
10348,2025,1,8.3,0,87.6
10349,2022,0,11.8,1,82.7
10349,2023,0,13.4,0,66.3
10349,2024,3,5.1,0,84.6
10349,2025,0,15.7,1,64.3
10350,2022,0,16.6,1,61.3
10350,2023,1,7.7,1,36.2
10350,2024,2,19.3,0,89.0
10350,2025,0,12.9,0,47.4
10351,2022,3,5.7,0,46.6
10351,2023,3,7.4,0,52.0
10351,2024,1,19.8,0,43.0
10351,2025,0,8.1,0,94.3
10352,2022,2,24.7,1,88.2
10352,2023,0,14.1,1,84.9
10352,2024,3,6.2,0,56.8
10352,2025,1,12.4,0,42.3
10353,2022,0,7.0,1,41.0
10353,2023,2,19.7,1,79.3
10353,2024,1,14.6,1,53.2
10353,2025,1,19.8,1,92.6
10354,2022,3,18.8,0,80.1
10354,2023,3,4.5,1,47.2
10354,2024,2,11.5,1,77.6
10354,2025,3,11.1,1,65.5
10355,2022,0,23.3,1,42.9
10355,2023,0,12.1,1,68.4
10355,2024,1,13.9,1,86.2
10355,2025,2,4.2,0,94.6
10356,2022,3,9.9,1,33.5
10356,2023,1,14.5,0,58.1
10356,2024,1,15.9,1,72.3
10356,2025,2,9.2,0,59.3
10357,2022,3,13.7,0,49.1
10357,2023,2,8.6,1,79.3
10357,2024,2,16.0,0,83.0
10357,2025,3,0.6,0,82.7
10358,2022,0,15.3,0,83.9
10358,2023,1,3.6,1,62.7
10358,2024,1,13.9,1,83.3
10358,2025,0,1.1,0,39.7
10359,2022,2,23.8,1,89.2
10359,2023,0,13.1,1,88.2
10359,2024,1,15.7,0,86.5
10359,2025,3,17.6,1,74.3
10360,2022,3,9.7,0,62.6
10360,2023,0,14.3,1,42.0
10360,2024,1,19.3,0,39.2
10360,2025,0,11.3,0,54.4
10361,2022,0,12.9,0,39.1
10361,2023,1,10.9,0,66.6
10361,2024,3,9.7,0,56.0
10361,2025,1,12.8,1,62.3
10362,2022,0,5.9,1,31.6
10362,2023,0,11.8,1,65.9
10362,2024,3,13.2,0,75.4
10362,2025,0,16.2,0,59.1
10363,2022,0,15.6,1,37.9
10363,2023,3,22.0,1,75.2
10363,2024,1,10.9,0,43.7
10363,2025,2,13.5,1,88.0
10364,2022,1,5.4,1,62.8
10364,2023,2,8.3,1,47.2
10364,2024,1,18.3,0,89.9
10364,2025,3,12.2,0,47.5
10365,2022,3,23.9,0,66.1
10365,2023,3,18.6,0,70.1
10365,2024,2,11.0,0,38.2
10365,2025,1,16.1,1,75.6
10366,2022,3,14.4,1,71.7
10366,2023,2,10.1,1,87.6
10366,2024,3,2.9,0,78.5
10366,2025,0,17.8,0,68.1
10367,2022,0,13.4,0,81.2
10367,2023,3,17.2,0,54.2
10367,2024,2,5.1,1,87.3
10367,2025,0,17.1,1,89.6
10368,2022,3,21.5,0,66.2
10368,2023,3,13.1,0,53.7
10368,2024,2,15.4,0,71.5
10368,2025,2,10.9,1,93.4
10369,2022,0,16.0,0,68.2
10369,2023,3,21.3,0,83.4
10369,2024,0,21.3,1,56.7
10369,2025,1,7.8,0,56.5
10370,2022,3,11.6,1,45.4
10370,2023,2,9.6,0,62.5
10370,2024,1,17.4,1,61.9
10370,2025,2,15.0,1,90.3
10371,2022,2,5.9,1,36.8
10371,2023,1,5.3,0,66.2
10371,2024,0,14.9,1,60.2
10371,2025,1,6.0,1,95.3
10372,2022,3,6.8,0,77.3
10372,2023,0,11.8,0,59.0
10372,2024,0,19.5,1,74.4
10372,2025,3,7.8,1,83.7
10373,2022,3,18.9,1,34.3
10373,2023,2,21.5,1,73.4
10373,2024,1,5.4,1,44.4
10373,2025,3,12.7,0,50.3
10374,2022,1,23.2,0,57.7
10374,2023,0,7.4,1,91.8
10374,2024,3,21.8,1,93.1
10374,2025,0,7.8,1,93.1
10375,2022,2,9.4,0,32.1
10375,2023,2,20.3,0,84.2
10375,2024,3,11.4,0,82.6
10375,2025,3,13.9,1,68.9
10376,2022,3,14.8,0,49.5
10376,2023,0,16.4,1,78.3
10376,2024,3,2.7,0,42.4
10376,2025,2,7.5,0,78.0
10377,2022,3,18.1,0,70.3
10377,2023,3,10.5,1,66.2
10377,2024,0,17.5,0,88.7
10377,2025,1,19.7,0,58.8
10378,2022,2,5.7,1,58.7
10378,2023,1,20.6,0,78.5
10378,2024,0,5.4,1,79.0
10378,2025,3,18.8,0,72.7
10379,2022,3,23.9,1,46.3
10379,2023,2,14.9,1,50.7
10379,2024,3,11.6,1,80.5
10379,2025,0,15.7,0,39.3
10380,2022,1,23.4,1,69.2
10380,2023,2,8.1,0,47.9
10380,2024,3,9.6,0,76.4
10380,2025,3,8.9,0,50.2
10381,2022,1,21.9,0,52.6
10381,2023,1,6.2,0,78.2
10381,2024,3,14.5,1,81.3
10381,2025,3,7.5,1,51.6
10382,2022,0,22.7,0,52.6
10382,2023,1,10.3,1,63.2
10382,2024,1,21.6,0,71.2
10382,2025,1,0.8,1,83.5
10383,2022,0,9.8,1,31.4
10383,2023,1,12.6,1,39.9
10383,2024,0,7.1,1,45.5
10383,2025,2,15.2,0,50.4
10384,2022,2,21.3,0,31.8
10384,2023,0,17.5,0,88.2
10384,2024,2,21.4,1,45.7
10384,2025,1,9.6,1,43.4
10385,2022,1,24.6,1,58.3
10385,2023,0,6.0,0,89.5
10385,2024,3,18.9,0,93.9
10385,2025,1,1.3,1,79.6
10386,2022,3,15.6,1,40.7
10386,2023,3,13.2,1,33.2
10386,2024,3,19.1,0,56.1
10386,2025,2,14.5,1,46.5
10387,2022,2,13.8,1,75.3
