Village_ID,Year,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability
10217,2025,483,3.9,94,9
10218,2022,299,4.33,63,9
10218,2023,597,2.73,57,5
10218,2024,142,4.6,44,5
10218,2025,181,3.96,77,13
10219,2022,638,2.07,35,5
10219,2023,403,2.09,81,7
10219,2024,680,2.33,97,6
10219,2025,298,4.05,65,2
10220,2022,505,3.27,85,11
10220,2023,526,3.02,78,10
10220,2024,560,2.59,89,3
10220,2025,579,4.67,73,5
10221,2022,223,2.14,38,7
10221,2023,627,2.5,87,2
10221,2024,737,1.96,68,11
10221,2025,625,2.78,34,4
10222,2022,138,4.27,81,1
10222,2023,298,2.21,36,7
10222,2024,207,2.41,31,11
10222,2025,367,3.75,80,14
10223,2022,452,3.2,56,2
10223,2023,410,2.18,85,8
10223,2024,489,2.26,64,10
10223,2025,139,2.3,18,12
10224,2022,680,4.08,63,11
10224,2023,251,3.61,73,1
10224,2024,286,4.66,48,2
10224,2025,529,2.45,92,8
10225,2022,556,2.88,17,5
10225,2023,326,3.88,36,14
10225,2024,527,2.44,78,5
10225,2025,303,4.0,42,11
10226,2022,217,2.92,94,7
10226,2023,493,2.94,19,14
10226,2024,321,3.73,25,4
10226,2025,162,3.35,20,9
10227,2022,495,3.96,28,3
10227,2023,104,4.44,73,8
10227,2024,433,3.57,61,3
10227,2025,391,2.85,86,8
10228,2022,607,3.83,24,14
10228,2023,244,2.16,51,1
10228,2024,761,2.08,92,10
10228,2025,258,3.51,88,13
10229,2022,110,3.44,47,10
10229,2023,168,4.15,95,7
10229,2024,713,4.67,58,12
10229,2025,643,4.57,86,1
10230,2022,301,4.47,93,2
10230,2023,365,3.08,58,11
10230,2024,207,2.75,88,11
10230,2025,153,3.33,80,12
10231,2022,437,3.43,64,12
10231,2023,289,3.17,31,1
10231,2024,338,3.7,52,10
10231,2025,442,4.61,59,3
10232,2022,390,2.0,93,9
10232,2023,422,2.01,28,1
10232,2024,420,3.3,81,3
10232,2025,141,4.9,27,2
10233,2022,297,1.68,19,5
10233,2023,732,4.61,59,12
10233,2024,383,4.7,58,7
10233,2025,281,2.83,50,6
10234,2022,711,4.17,24,10
10234,2023,110,1.67,32,5
10234,2024,541,3.16,85,13
10234,2025,728,3.16,36,3
10235,2022,523,4.21,15,13
10235,2023,599,3.07,33,7
10235,2024,487,3.05,95,12
10235,2025,675,3.87,18,9
10236,2022,787,2.63,83,2
10236,2023,553,3.26,71,6
10236,2024,694,4.67,76,12
10236,2025,101,2.56,79,5
10237,2022,341,2.88,99,9
10237,2023,159,1.7,87,8
10237,2024,467,4.33,51,9
10237,2025,139,2.23,69,7
10238,2022,414,1.78,92,5
10238,2023,656,4.3,57,4
10238,2024,397,3.03,65,14
10238,2025,730,4.01,96,13
10239,2022,742,4.07,14,8
10239,2023,549,2.77,88,2
10239,2024,494,2.58,63,1
10239,2025,661,2.46,47,3
10240,2022,187,3.32,28,7
10240,2023,632,2.41,78,1
10240,2024,487,3.7,82,5
10240,2025,480,2.9,80,14
10241,2022,654,2.54,33,5
10241,2023,530,2.4,89,3
10241,2024,634,3.06,19,11
10241,2025,315,2.44,94,1
10242,2022,376,2.46,30,5
10242,2023,293,3.98,24,8
10242,2024,278,2.45,73,9
10242,2025,242,4.79,22,12
10243,2022,637,2.98,80,13
10243,2023,317,1.97,49,6
10243,2024,610,4.63,17,1
10243,2025,158,3.32,47,14
10244,2022,445,3.17,61,13
10244,2023,656,2.21,11,5
10244,2024,518,2.8,31,2
10244,2025,323,4.06,13,1
10245,2022,449,1.87,61,13
10245,2023,721,3.36,16,3
10245,2024,176,3.88,10,11
10245,2025,698,1.96,92,10
10246,2022,307,4.01,67,5
10246,2023,258,1.82,71,9
10246,2024,623,2.54,75,7
10246,2025,324,4.84,64,6
10247,2022,457,1.74,22,9
10247,2023,483,4.13,37,14
10247,2024,643,3.76,23,14
10247,2025,665,3.75,12,6
10248,2022,603,3.25,25,11
10248,2023,549,2.15,98,4
10248,2024,341,3.81,55,7
10248,2025,468,4.8,12,13
10249,2022,726,1.73,12,2
10249,2023,570,2.65,50,2
10249,2024,387,3.22,38,6
10249,2025,498,2.65,49,13
10250,2022,203,3.72,28,5
10250,2023,410,3.72,29,6
10250,2024,226,2.15,30,2
10250,2025,139,3.66,29,2
10251,2022,171,2.61,56,1
10251,2023,346,2.34,53,2
10251,2024,346,4.34,98,14
10251,2025,411,2.11,11,11
10252,2022,133,2.9,52,10
10252,2023,228,3.08,66,7
10252,2024,109,3.51,97,2
10252,2025,267,2.54,28,3
10253,2022,315,4.11,99,11
10253,2023,507,4.55,73,13
10253,2024,625,3.45,55,6
10253,2025,701,2.72,50,6
10254,2022,117,4.13,76,10
10254,2023,439,4.61,23,11
10254,2024,780,4.03,29,9
10254,2025,667,2.95,44,12
10255,2022,775,2.21,96,11
10255,2023,763,2.12,34,12
10255,2024,189,2.5,13,2
10255,2025,384,2.63,66,7
10256,2022,633,4.4,11,1
10256,2023,366,3.58,75,6
10256,2024,532,2.3,98,9
10256,2025,750,3.41,96,8
10257,2022,151,2.05,30,6
10257,2023,166,3.47,98,13
10257,2024,696,2.82,61,6
10257,2025,349,2.54,84,6
10258,2022,430,2.23,87,8
10258,2023,514,3.68,90,13
10258,2024,222,3.02,24,2
10258,2025,301,3.49,55,11
10259,2022,105,3.96,40,9
10259,2023,585,3.62,71,10
10259,2024,298,3.19,43,8
10259,2025,112,4.81,45,2
10260,2022,105,2.14,53,14
10260,2023,510,2.52,72,11
10260,2024,220,4.53,86,8
10260,2025,656,4.51,27,1
10261,2022,461,1.89,90,6
10261,2023,637,4.44,54,6
10261,2024,103,1.83,48,9
10261,2025,383,4.42,35,9
10262,2022,458,2.34,87,5
10262,2023,792,2.22,84,1
10262,2024,381,3.15,33,12
10262,2025,756,4.64,67,14
10263,2022,727,3.86,59,11
10263,2023,448,4.55,81,1
10263,2024,129,3.42,48,7
10263,2025,616,3.48,81,11
10264,2022,473,1.54,40,11
10264,2023,717,2.19,92,4
10264,2024,223,3.29,45,9
10264,2025,545,4.21,48,3
10265,2022,493,3.97,30,6
10265,2023,749,2.5,32,9
10265,2024,717,3.94,63,4
10265,2025,155,4.44,45,5
10266,2022,231,2.62,24,5
10266,2023,221,3.74,11,13
10266,2024,301,3.11,85,5
10266,2025,701,4.91,79,2
10267,2022,364,1.52,47,11
10267,2023,657,2.89,74,2
10267,2024,139,2.59,59,1
10267,2025,678,4.5,99,14
10268,2022,212,2.36,96,13
10268,2023,438,3.28,10,1
10268,2024,161,4.02,30,4
10268,2025,326,3.44,66,3
10269,2022,273,2.73,28,4
10269,2023,233,1.78,38,11
10269,2024,384,1.87,59,12
10269,2025,725,4.82,99,12
10270,2022,207,3.43,43,6
10270,2023,242,4.13,90,11
10270,2024,668,3.24,91,1
10270,2025,393,2.73,63,8
10271,2022,376,2.38,41,8
10271,2023,591,1.78,13,7
10271,2024,662,4.17,39,12
10271,2025,570,3.69,27,11
10272,2022,375,2.94,78,11
10272,2023,333,4.21,38,4
10272,2024,341,3.13,21,8
10272,2025,357,4.79,24,9
10273,2022,131,1.54,88,5
10273,2023,466,4.6,62,6
10273,2024,447,4.25,44,10
10273,2025,231,3.01,61,8
10274,2022,467,3.29,62,5
10274,2023,364,4.24,23,12
10274,2024,314,3.24,27,4
10274,2025,314,2.1,47,8
10275,2022,381,4.21,95,14
10275,2023,629,3.2,47,3
10275,2024,101,3.44,64,6
10275,2025,612,1.99,20,9
10276,2022,563,1.8,76,6
10276,2023,546,3.98,62,14
10276,2024,462,3.1,87,9
10276,2025,315,4.94,53,8
10277,2022,263,3.59,34,12
10277,2023,686,4.5,71,9
10277,2024,637,2.64,23,10
10277,2025,610,2.48,56,14
10278,2022,320,2.63,98,9
10278,2023,654,2.44,64,8
10278,2024,733,3.64,92,9
10278,2025,740,4.18,21,14
10279,2022,382,2.71,16,7
10279,2023,170,1.92,58,7
10279,2024,473,1.88,23,11
10279,2025,358,2.6,38,4
10280,2022,544,3.7,56,1
10280,2023,300,2.31,23,7
10280,2024,741,4.53,96,8
10280,2025,479,3.9,60,12
10281,2022,692,4.09,23,9
10281,2023,514,2.81,96,1
10281,2024,164,4.75,17,9
10281,2025,477,3.99,86,7
10282,2022,757,2.57,74,7
10282,2023,745,2.29,46,3
10282,2024,201,4.4,99,1
10282,2025,141,2.9,77,7
10283,2022,295,1.63,25,13
10283,2023,459,2.49,98,10
10283,2024,198,2.34,92,8
10283,2025,487,2.91,29,6
10284,2022,164,3.34,99,14
10284,2023,396,3.15,76,7
10284,2024,526,3.93,80,9
10284,2025,322,2.95,41,8
10285,2022,794,1.86,78,14
10285,2023,248,2.13,94,5
10285,2024,608,4.19,39,12
10285,2025,541,2.24,29,11
10286,2022,513,3.89,67,4
10286,2023,215,2.29,38,11
10286,2024,552,3.84,33,4
10286,2025,419,3.82,10,4
10287,2022,550,1.79,98,2
10287,2023,178,3.65,36,10
10287,2024,456,3.14,98,10
10287,2025,218,4.07,30,7
10288,2022,685,4.01,26,8
10288,2023,620,1.77,41,12
10288,2024,378,3.74,53,7
10288,2025,665,2.26,31,14
10289,2022,144,2.64,51,11
10289,2023,324,1.69,92,10
10289,2024,627,2.79,71,8
10289,2025,340,2.46,57,11
10290,2022,713,3.17,17,11
10290,2023,581,3.19,11,9
10290,2024,194,4.18,14,8
10290,2025,464,3.87,37,5
10291,2022,284,3.64,13,4
10291,2023,235,1.93,62,5
10291,2024,124,1.88,10,12
10291,2025,417,4.86,88,11
10292,2022,432,2.78,86,13
10292,2023,661,2.83,90,1
10292,2024,780,1.91,15,5
10292,2025,199,2.31,97,6
10293,2022,469,4.32,64,13
10293,2023,692,3.73,61,9
10293,2024,111,3.03,86,9
10293,2025,176,4.66,94,10
10294,2022,686,3.27,33,14
10294,2023,781,3.89,71,12
10294,2024,447,3.09,65,3
10294,2025,542,3.24,95,13
10295,2022,790,1.71,33,13
10295,2023,187,3.85,85,11
10295,2024,564,2.1,29,8
10295,2025,593,4.24,43,8
10296,2022,321,2.07,24,9
10296,2023,614,2.39,60,1
10296,2024,217,4.55,13,5
10296,2025,235,3.36,62,5
10297,2022,286,1.88,23,7
10297,2023,641,4.37,74,11
10297,2024,678,3.16,42,8
10297,2025,410,2.34,59,11
10298,2022,478,2.67,72,7
10298,2023,511,3.42,59,6
10298,2024,520,2.89,83,4
10298,2025,316,4.72,45,9
10299,2022,769,2.31,87,2
10299,2023,170,2.18,95,6
10299,2024,209,2.46,80,10
10299,2025,384,2.2,59,6
10300,2022,701,2.86,50,11
10300,2023,668,4.29,79,4
10300,2024,397,2.72,36,13
10300,2025,598,2.73,39,3
10301,2022,660,4.01,41,11
10301,2023,796,2.57,92,14
10301,2024,629,3.23,31,3
10301,2025,297,2.04,94,2
10302,2022,606,2.36,78,3
10302,2023,588,2.04,30,4
10302,2024,126,2.12,65,10
10302,2025,217,3.24,93,4
10303,2022,153,2.33,40,14
10303,2023,603,2.15,68,10
10303,2024,251,3.33,79,14
10303,2025,578,4.3,52,7
10304,2022,261,3.7,97,4
10304,2023,761,2.4,63,9
10304,2024,315,2.59,27,8
10304,2025,519,4.15,64,1
10305,2022,447,3.17,38,10
10305,2023,439,3.88,70,1
10305,2024,653,1.8,60,13
10305,2025,451,2.21,85,6
10306,2022,772,3.91,21,4
10306,2023,685,4.2,70,10
10306,2024,474,2.83,80,6
10306,2025,636,4.83,25,9
10307,2022,402,2.4,21,10
10307,2023,341,4.32,71,5
10307,2024,477,3.07,94,8
10307,2025,784,3.64,77,2
10308,2022,488,3.43,69,8
10308,2023,386,2.05,90,8
10308,2024,258,1.91,37,2
10308,2025,453,3.23,73,7
10309,2022,554,1.98,81,8
10309,2023,726,3.3,59,7
10309,2024,340,3.16,35,6
10309,2025,311,2.32,49,3
10310,2022,462,3.5,64,11
10310,2023,697,1.71,40,11
10310,2024,232,2.18,92,3
10310,2025,608,4.05,80,8
10311,2022,376,3.08,14,4
10311,2023,364,2.5,22,13
10311,2024,704,2.34,27,10
10311,2025,702,3.88,91,8
10312,2022,756,2.12,59,14
10312,2023,459,4.6,93,13
10312,2024,763,4.41,96,10
10312,2025,766,2.35,45,6
10313,2022,235,4.08,61,3
10313,2023,527,2.69,42,12
10313,2024,128,3.27,73,10
10313,2025,694,2.38,80,2
10314,2022,429,1.86,78,1
10314,2023,133,4.25,82,12
10314,2024,603,3.69,39,4
10314,2025,203,3.33,77,8
10315,2022,593,1.61,98,4
10315,2023,470,4.42,31,8
10315,2024,487,2.93,68,13
10315,2025,336,3.2,17,8
10316,2022,189,2.37,75,11
10316,2023,432,4.32,46,1
10316,2024,476,2.83,65,13
10316,2025,339,2.47,70,6
10317,2022,281,3.0,95,11
10317,2023,356,3.99,74,10
10317,2024,288,2.91,51,8
10317,2025,514,3.91,58,8
10318,2022,354,2.41,77,1
10318,2023,144,3.81,18,8
10318,2024,697,3.81,17,13
10318,2025,300,3.99,67,9
10319,2022,458,3.44,95,11
10319,2023,442,2.12,63,14
10319,2024,311,4.46,94,6
10319,2025,730,3.71,57,13
10320,2022,397,2.65,63,7
10320,2023,254,2.17,37,6
10320,2024,797,4.15,75,5
10320,2025,296,3.48,90,1
10321,2022,581,1.94,40,2
10321,2023,478,4.41,22,10
10321,2024,466,2.12,68,2
10321,2025,636,3.52,91,11
10322,2022,170,3.33,97,9
10322,2023,127,4.65,40,6
10322,2024,492,2.22,42,3
10322,2025,622,3.79,62,3
10323,2022,448,2.93,45,14
10323,2023,217,2.42,94,10
10323,2024,479,4.63,78,10
10323,2025,307,4.32,84,2
10324,2022,522,3.83,43,7
10324,2023,192,4.35,70,14
10324,2024,240,3.98,69,1
10324,2025,454,3.47,12,1
10325,2022,622,2.67,15,14
10325,2023,168,3.76,29,10
10325,2024,681,3.61,13,3
10325,2025,796,3.58,62,1
10326,2022,223,3.27,80,13
10326,2023,518,3.62,71,11
10326,2024,622,4.71,90,14
10326,2025,777,4.21,47,3
10327,2022,702,2.03,45,12
10327,2023,440,3.05,43,9
10327,2024,404,3.83,15,7
10327,2025,256,2.48,75,13
10328,2022,187,4.3,27,9
10328,2023,327,1.88,36,7
10328,2024,464,3.63,48,11
10328,2025,745,4.88,60,14
10329,2022,365,3.68,28,9
10329,2023,183,3.68,97,11
10329,2024,311,4.79,43,13
10329,2025,317,4.33,98,3
10330,2022,250,4.41,33,7
10330,2023,785,3.75,34,6
10330,2024,239,3.8,85,2
10330,2025,154,4.24,79,6
10331,2022,240,2.07,39,3
10331,2023,173,4.07,88,2
10331,2024,234,4.71,63,5
10331,2025,741,3.78,87,5
10332,2022,125,1.54,34,11
10332,2023,587,1.87,14,2
10332,2024,534,2.5,11,3
10332,2025,680,3.42,89,8
10333,2022,161,2.74,72,5
10333,2023,299,4.59,63,8
10333,2024,589,4.64,47,10
10333,2025,592,3.13,26,4
10334,2022,778,3.88,40,4
10334,2023,567,3.56,10,13
10334,2024,215,2.53,15,6
10334,2025,470,4.74,79,10
10335,2022,750,2.28,45,11
10335,2023,331,4.26,17,14
10335,2024,547,3.71,82,14
10335,2025,313,3.81,95,5
10336,2022,307,4.02,19,5
10336,2023,201,3.13,33,9
10336,2024,109,4.36,72,6
10336,2025,572,3.6,49,14
10337,2022,222,4.45,11,3
10337,2023,103,3.63,29,11
10337,2024,566,2.92,90,4
10337,2025,358,4.24,42,9
10338,2022,386,3.03,23,6
10338,2023,130,4.07,63,11
10338,2024,787,4.3,64,14
10338,2025,620,3.8,46,8
10339,2022,719,4.12,97,11
10339,2023,223,2.86,93,7
10339,2024,229,1.97,15,12
10339,2025,615,3.94,42,1
10340,2022,579,3.79,59,1
10340,2023,641,1.87,84,10
10340,2024,176,4.11,93,14
10340,2025,282,3.87,79,7
10341,2022,465,1.85,81,13
10341,2023,391,3.27,92,2
10341,2024,488,2.13,88,9
10341,2025,256,2.91,95,14
10342,2022,199,3.91,60,12
10342,2023,733,1.95,75,10
10342,2024,209,3.18,70,12
10342,2025,778,3.77,37,9
10343,2022,741,4.32,53,14
10343,2023,369,3.86,91,12
10343,2024,237,2.22,21,2
10343,2025,787,4.86,92,9
10344,2022,163,2.93,66,9
10344,2023,742,2.76,35,10
10344,2024,606,2.19,34,6
10344,2025,799,4.75,24,5
10345,2022,449,3.26,83,10
10345,2023,246,4.61,86,2
10345,2024,434,2.32,89,6
10345,2025,631,3.59,62,11
10346,2022,653,1.83,74,9
10346,2023,506,3.22,63,3
10346,2024,443,4.47,96,3
10346,2025,751,2.28,87,11
10347,2022,620,2.31,48,4
10347,2023,690,3.7,60,10
10347,2024,759,2.03,29,11
10347,2025,235,3.31,73,12
10348,2022,138,2.5,98,4
10348,2023,419,4.16,20,1
10348,2024,386,1.95,99,2
10348,2025,562,4.54,61,6
10349,2022,761,3.61,94,5
10349,2023,451,2.54,63,10
10349,2024,104,2.39,78,4
10349,2025,335,4.8,16,10
10350,2022,335,3.16,21,9
10350,2023,600,2.68,11,2
10350,2024,204,1.93,30,12
10350,2025,306,2.45,78,8
10351,2022,338,3.29,85,12
10351,2023,151,3.19,45,11
10351,2024,207,4.07,30,4
10351,2025,456,4.45,62,9
10352,2022,132,2.69,28,4
10352,2023,121,1.95,12,2
10352,2024,406,4.17,69,14
10352,2025,110,3.61,90,14
10353,2022,738,4.44,82,6
10353,2023,541,4.04,43,13
10353,2024,661,2.79,38,12
10353,2025,297,3.24,83,14
10354,2022,628,2.21,66,9
10354,2023,143,3.19,82,7
10354,2024,284,3.93,49,1
10354,2025,488,3.79,59,14
10355,2022,650,2.53,84,9
10355,2023,606,4.12,28,6
10355,2024,541,2.12,31,9
10355,2025,595,2.38,60,2
10356,2022,604,2.71,58,11
10356,2023,236,3.76,61,7
10356,2024,378,3.88,31,8
10356,2025,263,3.05,71,8
10357,2022,642,3.59,69,5
10357,2023,122,1.83,89,7
10357,2024,606,2.67,90,14
10357,2025,785,4.03,16,7
10358,2022,609,2.05,62,3
10358,2023,669,2.29,40,11
10358,2024,699,2.06,13,11
10358,2025,543,3.04,16,2
10359,2022,241,3.97,12,5
10359,2023,380,4.16,34,4
10359,2024,306,4.39,43,8
10359,2025,783,2.06,42,12
10360,2022,401,4.48,97,14
10360,2023,496,3.16,47,5
10360,2024,417,4.42,13,13
10360,2025,147,4.67,57,9
10361,2022,772,3.04,83,7
10361,2023,776,1.8,98,11
10361,2024,489,3.59,70,1
10361,2025,478,2.95,74,2
10362,2022,316,2.12,90,8
10362,2023,728,2.2,80,10
10362,2024,350,3.48,87,13
10362,2025,533,2.26,70,8
10363,2022,684,3.96,10,2
10363,2023,383,2.33,15,13
10363,2024,582,3.45,83,7
10363,2025,366,2.33,30,8
10364,2022,698,4.08,76,4
10364,2023,345,3.73,92,3
10364,2024,257,2.42,37,10
10364,2025,456,4.1,75,9
10365,2022,647,1.75,36,2
10365,2023,335,3.97,41,14
10365,2024,559,3.27,21,3
10365,2025,199,2.31,74,8
10366,2022,218,3.15,55,2
10366,2023,453,2.25,49,5
10366,2024,187,3.82,18,10
10366,2025,135,4.08,91,12
10367,2022,413,3.78,71,8
10367,2023,639,4.33,25,7
10367,2024,650,3.76,77,4
10367,2025,421,3.43,49,10
10368,2022,526,4.06,44,9
10368,2023,616,4.35,92,2
10368,2024,752,4.15,69,13
10368,2025,108,4.78,79,13
10369,2022,458,4.44,12,7
10369,2023,577,2.4,62,7
10369,2024,156,2.35,68,7
10369,2025,382,3.3,45,7
10370,2022,544,4.49,75,5
10370,2023,560,1.92,46,1
10370,2024,589,3.94,88,4
10370,2025,458,4.5,96,5
10371,2022,789,4.49,53,13
10371,2023,693,3.51,73,10
10371,2024,696,2.94,60,4
10371,2025,164,2.45,15,13
10372,2022,528,4.45,78,7
10372,2023,556,4.42,30,13
10372,2024,235,4.21,66,2
10372,2025,705,4.78,37,2
10373,2022,147,1.68,94,11
10373,2023,711,3.54,33,2
10373,2024,293,2.62,84,10
10373,2025,216,4.25,72,3
10374,2022,263,1.79,31,5
10374,2023,578,2.43,43,14
10374,2024,386,4.35,46,10
10374,2025,635,4.2,50,9
10375,2022,593,4.48,90,3
10375,2023,504,3.58,88,6
10375,2024,195,2.71,52,6
10375,2025,596,3.59,31,11
10376,2022,353,4.33,24,6
10376,2023,513,3.61,30,5
10376,2024,732,4.44,61,14
10376,2025,683,2.02,13,14
10377,2022,470,2.61,56,2
10377,2023,675,4.46,27,1
10377,2024,342,1.92,80,5
10377,2025,738,3.51,89,8
10378,2022,472,2.54,44,10
10378,2023,138,3.59,85,5
10378,2024,452,2.29,16,14
10378,2025,525,3.91,50,3
10379,2022,176,4.48,19,3
10379,2023,609,2.46,71,2
10379,2024,616,3.18,74,7
10379,2025,239,2.04,21,13
10380,2022,351,2.8,37,14
10380,2023,768,2.87,67,2
10380,2024,416,3.49,65,6
10380,2025,519,2.72,27,12
10381,2022,174,2.49,74,8
10381,2023,128,3.48,66,8
10381,2024,140,4.53,59,2
10381,2025,640,2.66,96,6
10382,2022,591,3.53,90,12
10382,2023,199,3.22,54,3
10382,2024,419,2.11,71,9
10382,2025,669,3.65,74,3
10383,2022,749,3.63,64,1
10383,2023,622,3.44,47,13
10383,2024,288,2.11,13,9
10383,2025,549,4.51,24,13
10384,2022,193,1.62,30,8
10384,2023,280,2.36,30,12
10384,2024,420,3.65,60,13
10384,2025,382,2.6,95,2
10385,2022,490,1.81,87,10
10385,2023,420,3.19,44,14
10385,2024,669,3.97,13,10
10385,2025,124,3.18,41,3
10386,2022,359,3.6,21,7
10386,2023,596,4.23,63,6
10386,2024,312,4.68,39,8
10386,2025,214,2.65,18,10
10387,2022,551,3.32,28,13
10387,2023,799,2.45,89,5
10387,2024,747,4.41,39,5
10387,2025,589,4.62,74,2
10388,2022,701,2.47,54,6
10388,2023,627,3.59,32,12
10388,2024,758,4.46,85,12
10388,2025,484,3.48,14,11
10389,2022,712,3.66,93,13
10389,2023,517,4.05,76,13
10389,2024,318,4.42,75,11
10389,2025,656,3.5,52,5
10390,2022,162,4.33,93,9
10390,2023,449,3.54,11,14
10390,2024,489,2.26,57,3
10390,2025,476,3.79,67,5
10391,2022,165,2.4,49,3
10391,2023,218,2.77,62,9
10391,2024,107,4.23,68,9
10391,2025,126,4.87,77,14
10392,2022,389,4.11,72,10
10392,2023,127,2.63,45,13
10392,2024,258,3.16,49,7
10392,2025,244,4.9,15,14
10393,2022,566,4.27,23,1
10393,2023,207,4.58,88,9
10393,2024,538,3.1,42,14
10393,2025,302,4.35,28,9
10394,2022,400,4.11,85,10
10394,2023,537,1.78,52,5
10394,2024,110,2.6,63,11
10394,2025,706,4.6,82,2
10395,2022,741,2.67,92,13
10395,2023,202,2.49,70,1
10395,2024,585,2.62,22,2
10395,2025,209,3.08,51,4
10396,2022,742,2.23,27,4
10396,2023,192,1.66,81,1
10396,2024,640,2.32,95,13
10396,2025,798,4.6,74,13
10397,2022,606,1.73,57,8
10397,2023,276,2.89,93,10
10397,2024,538,3.17,45,12
10397,2025,767,4.28,96,8
10398,2022,610,2.26,90,8
10398,2023,208,2.58,54,5
10398,2024,171,1.84,19,10
10398,2025,588,4.66,18,2
10399,2022,380,3.56,55,4
10399,2023,313,2.44,26,1
10399,2024,556,4.46,76,10
10399,2025,686,2.21,42,1
10400,2022,517,2.61,74,12
10400,2023,609,3.34,29,10
10400,2024,761,3.32,75,3
10400,2025,422,3.91,25,4
10401,2022,277,2.39,82,12
10401,2023,787,3.92,23,11
10401,2024,203,3.02,10,12
10401,2025,218,2.33,44,11
10402,2022,681,3.72,91,3
10402,2023,156,4.39,10,12
10402,2024,508,2.89,52,11
10402,2025,677,3.72,78,3
10403,2022,157,3.56,84,8
10403,2023,216,4.14,97,4
10403,2024,524,2.39,64,3
10403,2025,120,3.66,25,9
10404,2022,178,3.72,76,12
10404,2023,658,2.25,72,12
10404,2024,782,3.22,81,1
10404,2025,695,3.34,31,8
10405,2022,207,4.02,65,5
10405,2023,370,3.98,61,14
10405,2024,787,2.5,90,8
10405,2025,575,2.65,36,10
10406,2022,169,3.67,73,3
10406,2023,486,3.87,54,6
10406,2024,265,2.34,76,11
10406,2025,157,3.18,35,14
10407,2022,550,3.98,22,7
10407,2023,344,1.89,90,8
10407,2024,144,2.92,39,7
10407,2025,783,3.88,87,7
10408,2022,482,3.81,39,2
10408,2023,677,3.61,53,3
10408,2024,170,2.99,57,6
10408,2025,647,4.93,18,3
10409,2022,338,1.62,57,9
10409,2023,679,3.13,65,9
10409,2024,207,3.33,77,6
10409,2025,307,2.67,15,1
10410,2022,401,3.18,74,1
10410,2023,529,2.31,98,4
10410,2024,447,3.13,76,11
10410,2025,206,3.24,30,10
10411,2022,627,3.82,87,8
10411,2023,505,4.48,39,3
10411,2024,355,2.41,66,4
10411,2025,400,4.92,64,12
10412,2022,244,4.32,11,11
10412,2023,775,1.99,57,6
10412,2024,623,4.54,31,11
10412,2025,661,3.64,22,9
10413,2022,459,4.14,98,4
10413,2023,623,4.49,52,3
10413,2024,583,4.38,84,10
10413,2025,289,3.16,83,10
10414,2022,395,3.41,58,9
10414,2023,192,3.04,46,7
10414,2024,229,2.9,98,9
10414,2025,583,2.7,44,11
10415,2022,508,2.82,28,10
10415,2023,440,4.07,37,6
10415,2024,313,4.33,66,4
10415,2025,429,4.82,70,5
10416,2022,274,2.37,52,10
10416,2023,543,3.6,69,12
10416,2024,300,3.88,19,2
10416,2025,716,2.52,88,3
10417,2022,197,2.6,76,5
10417,2023,202,2.68,33,13
10417,2024,652,4.76,83,3
10417,2025,250,4.83,53,3
10418,2022,367,3.97,39,9
10418,2023,451,3.07,54,4
10418,2024,566,2.59,98,14
10418,2025,377,4.7,69,4
10419,2022,667,2.3,62,1
10419,2023,115,3.22,34,12
10419,2024,555,2.54,85,7
10419,2025,278,4.86,13,13
10420,2022,233,1.63,93,10
10420,2023,357,2.17,83,13
10420,2024,161,4.1,40,9
10420,2025,581,2.4,28,12
10421,2022,576,4.44,11,8
10421,2023,734,2.61,13,12
10421,2024,141,4.56,88,2
10421,2025,472,3.94,47,6
10422,2022,472,3.4,42,10
10422,2023,398,4.4,27,10
10422,2024,151,3.34,41,5
10422,2025,478,3.15,86,8
10423,2022,411,2.15,89,1
10423,2023,678,2.08,42,9
10423,2024,158,4.18,43,9
10423,2025,403,2.33,60,13
10424,2022,134,2.68,72,11
10424,2023,747,2.88,87,12
10424,2024,687,3.79,56,7
10424,2025,592,2.79,75,8
10425,2022,590,4.01,22,13
10425,2023,320,2.27,61,9
10425,2024,696,4.17,61,13
10425,2025,222,4.5,52,5
10426,2022,201,2.08,70,14
10426,2023,614,4.08,90,11
10426,2024,412,3.94,12,14
10426,2025,605,4.57,77,2
10427,2022,593,3.03,68,14
10427,2023,759,2.35,63,14
10427,2024,298,4.54,78,1
10427,2025,732,4.32,11,5
10428,2022,780,1.56,77,8
10428,2023,612,4.47,53,10
10428,2024,429,4.65,47,4
10428,2025,720,3.02,69,4
10429,2022,426,1.53,36,4
10429,2023,109,3.31,24,8
10429,2024,226,4.54,48,13
10429,2025,768,2.32,47,7
10430,2022,330,3.27,63,13
10430,2023,114,3.85,72,11
10430,2024,586,2.2,67,1
10430,2025,541,3.49,71,10
10431,2022,657,1.77,87,6
10431,2023,373,3.32,27,4
10431,2024,717,3.13,38,2
10431,2025,102,2.74,80,3
10432,2022,425,4.06,66,4
10432,2023,352,2.8,33,10
10432,2024,633,3.9,47,7
10432,2025,154,4.32,15,1
10433,2022,547,2.04,29,1
10433,2023,396,2.01,51,3
10433,2024,721,1.82,83,2
10433,2025,472,2.87,31,3
10434,2022,568,3.95,42,3
10434,2023,235,3.97,96,11
10434,2024,345,4.42,55,13
10434,2025,169,4.23,63,1
10435,2022,580,1.57,51,13
10435,2023,629,2.81,60,6
